frame.number,frame.time,wlan_radio.signal_dbm
"103","Jun 24, 2020 13:54:44.601908772 AEST","-64"
"104","Jun 24, 2020 13:54:44.704287092 AEST","-64"
"105","Jun 24, 2020 13:54:44.807845725 AEST","-64"
"106","Jun 24, 2020 13:54:44.909092069 AEST","-64"
"107","Jun 24, 2020 13:54:45.012436280 AEST","-60"
"108","Jun 24, 2020 13:54:45.117054956 AEST","-64"
"109","Jun 24, 2020 13:54:45.318658591 AEST","-64"
"110","Jun 24, 2020 13:54:45.421035433 AEST","-64"
"111","Jun 24, 2020 13:54:45.524656175 AEST","-64"
"112","Jun 24, 2020 13:54:45.625889871 AEST","-62"
"113","Jun 24, 2020 13:54:45.728282161 AEST","-64"
"114","Jun 24, 2020 13:54:45.934830938 AEST","-64"
"115","Jun 24, 2020 13:54:46.036167569 AEST","-64"
"116","Jun 24, 2020 13:54:46.139023416 AEST","-64"
"117","Jun 24, 2020 13:54:46.240876884 AEST","-64"
"118","Jun 24, 2020 13:54:46.343846874 AEST","-64"
"119","Jun 24, 2020 13:54:46.445073799 AEST","-64"
"120","Jun 24, 2020 13:54:46.547514928 AEST","-64"
"121","Jun 24, 2020 13:54:46.649912637 AEST","-64"
"122","Jun 24, 2020 13:54:46.752279202 AEST","-64"
"123","Jun 24, 2020 13:54:46.855857188 AEST","-64"
"124","Jun 24, 2020 13:54:46.859071918 AEST","-64"
"125","Jun 24, 2020 13:54:46.870094539 AEST","-64"
"126","Jun 24, 2020 13:54:46.883494792 AEST","-58"
"127","Jun 24, 2020 13:54:46.891987628 AEST","-62"
"128","Jun 24, 2020 13:54:46.895309103 AEST","-64"
"129","Jun 24, 2020 13:54:46.898182539 AEST","-60"
"130","Jun 24, 2020 13:54:46.901064810 AEST","-64"
"131","Jun 24, 2020 13:54:46.903951053 AEST","-64"
"132","Jun 24, 2020 13:54:46.911308159 AEST","-56"
"133","Jun 24, 2020 13:54:46.914182444 AEST","-52"
"134","Jun 24, 2020 13:54:46.957104668 AEST","-64"
"135","Jun 24, 2020 13:54:47.059439521 AEST","-64"
"136","Jun 24, 2020 13:54:47.161886466 AEST","-64"
"137","Jun 24, 2020 13:54:47.265442950 AEST","-64"
"138","Jun 24, 2020 13:54:47.366688198 AEST","-64"
"139","Jun 24, 2020 13:54:47.469040480 AEST","-64"
"140","Jun 24, 2020 13:54:47.571418625 AEST","-64"
"141","Jun 24, 2020 13:54:47.674668233 AEST","-64"
"142","Jun 24, 2020 13:54:47.878875576 AEST","-64"
"143","Jun 24, 2020 13:54:47.981078548 AEST","-64"
"144","Jun 24, 2020 13:54:48.084418081 AEST","-64"
"145","Jun 24, 2020 13:54:48.187056370 AEST","-64"
"146","Jun 24, 2020 13:54:48.289428570 AEST","-64"
"147","Jun 24, 2020 13:54:48.493068910 AEST","-64"
"148","Jun 24, 2020 13:54:48.595569522 AEST","-64"
"149","Jun 24, 2020 13:54:48.698064430 AEST","-64"
"150","Jun 24, 2020 13:54:48.800419512 AEST","-64"
"151","Jun 24, 2020 13:54:48.903788569 AEST","-64"
"152","Jun 24, 2020 13:54:49.005017642 AEST","-64"
"153","Jun 24, 2020 13:54:49.108597151 AEST","-64"
"154","Jun 24, 2020 13:54:49.209814493 AEST","-64"
"155","Jun 24, 2020 13:54:49.312380719 AEST","-64"
"156","Jun 24, 2020 13:54:49.414698593 AEST","-64"
"157","Jun 24, 2020 13:54:49.517009241 AEST","-64"
"158","Jun 24, 2020 13:54:49.620604173 AEST","-64"
"159","Jun 24, 2020 13:54:49.824555296 AEST","-64"
"160","Jun 24, 2020 13:54:49.926811625 AEST","-64"
"161","Jun 24, 2020 13:54:50.028998692 AEST","-64"
"162","Jun 24, 2020 13:54:50.131507774 AEST","-64"
"163","Jun 24, 2020 13:54:50.233838861 AEST","-64"
"164","Jun 24, 2020 13:54:50.337386358 AEST","-64"
"165","Jun 24, 2020 13:54:50.439072708 AEST","-64"
"166","Jun 24, 2020 13:54:50.541028462 AEST","-64"
"167","Jun 24, 2020 13:54:50.643637428 AEST","-64"
"168","Jun 24, 2020 13:54:50.745943209 AEST","-64"
"169","Jun 24, 2020 13:54:50.848203452 AEST","-62"
"170","Jun 24, 2020 13:54:50.951803378 AEST","-64"
"171","Jun 24, 2020 13:54:51.053041500 AEST","-64"
"172","Jun 24, 2020 13:54:51.155431443 AEST","-64"
"173","Jun 24, 2020 13:54:51.260122698 AEST","-64"
"174","Jun 24, 2020 13:54:51.360284955 AEST","-64"
"175","Jun 24, 2020 13:54:51.420591267 AEST","-52"
"176","Jun 24, 2020 13:54:51.440495128 AEST","-52"
"177","Jun 24, 2020 13:54:51.462644428 AEST","-64"
"178","Jun 24, 2020 13:54:51.564986671 AEST","-64"
"179","Jun 24, 2020 13:54:51.667557222 AEST","-64"
"180","Jun 24, 2020 13:54:51.770961201 AEST","-64"
"181","Jun 24, 2020 13:54:51.873359162 AEST","-64"
"182","Jun 24, 2020 13:54:51.974775440 AEST","-64"
"183","Jun 24, 2020 13:54:52.077019817 AEST","-64"
"184","Jun 24, 2020 13:54:52.180487417 AEST","-64"
"185","Jun 24, 2020 13:54:52.281967956 AEST","-64"
"186","Jun 24, 2020 13:54:52.385363066 AEST","-64"
"187","Jun 24, 2020 13:54:52.487389326 AEST","-64"
"188","Jun 24, 2020 13:54:52.589016886 AEST","-64"
"189","Jun 24, 2020 13:54:52.691571368 AEST","-64"
"190","Jun 24, 2020 13:54:52.793931861 AEST","-64"
"191","Jun 24, 2020 13:54:52.896836322 AEST","-64"
"192","Jun 24, 2020 13:54:52.999757302 AEST","-64"
"193","Jun 24, 2020 13:54:53.101441551 AEST","-64"
"194","Jun 24, 2020 13:54:53.203415297 AEST","-64"
"195","Jun 24, 2020 13:54:53.305979407 AEST","-64"
"196","Jun 24, 2020 13:54:53.408196349 AEST","-62"
"197","Jun 24, 2020 13:54:53.510648463 AEST","-64"
"198","Jun 24, 2020 13:54:53.613034575 AEST","-60"
"199","Jun 24, 2020 13:54:53.715418778 AEST","-64"
"200","Jun 24, 2020 13:54:53.818965181 AEST","-64"
"201","Jun 24, 2020 13:54:53.921376676 AEST","-64"
"202","Jun 24, 2020 13:54:54.125049564 AEST","-64"
"203","Jun 24, 2020 13:54:54.227437334 AEST","-64"
"204","Jun 24, 2020 13:54:54.433347093 AEST","-64"
"205","Jun 24, 2020 13:54:54.535658942 AEST","-64"
"206","Jun 24, 2020 13:54:54.637137336 AEST","-64"
"207","Jun 24, 2020 13:54:54.739481210 AEST","-64"
"208","Jun 24, 2020 13:54:54.841927093 AEST","-64"
"209","Jun 24, 2020 13:54:54.944619853 AEST","-64"
"210","Jun 24, 2020 13:54:54.976574333 AEST","-64"
"211","Jun 24, 2020 13:54:54.979769481 AEST","-56"
"212","Jun 24, 2020 13:54:54.984253469 AEST","-52"
"213","Jun 24, 2020 13:54:54.987212738 AEST","-60"
"214","Jun 24, 2020 13:54:54.989041032 AEST","-64"
"215","Jun 24, 2020 13:54:54.992591901 AEST","-64"
"216","Jun 24, 2020 13:54:54.995015323 AEST","-64"
"217","Jun 24, 2020 13:54:55.009569615 AEST","-56"
"218","Jun 24, 2020 13:54:55.012436564 AEST","-52"
"219","Jun 24, 2020 13:54:55.015528895 AEST","-52"
"220","Jun 24, 2020 13:54:55.018672687 AEST","-52"
"221","Jun 24, 2020 13:54:55.023550286 AEST","-52"
"222","Jun 24, 2020 13:54:55.026256160 AEST","-52"
"223","Jun 24, 2020 13:54:55.047732428 AEST","-64"
"224","Jun 24, 2020 13:54:55.149434451 AEST","-64"
"225","Jun 24, 2020 13:54:55.251359832 AEST","-64"
"226","Jun 24, 2020 13:54:55.353798521 AEST","-60"
"227","Jun 24, 2020 13:54:55.456994271 AEST","-64"
"228","Jun 24, 2020 13:54:55.558786130 AEST","-64"
"229","Jun 24, 2020 13:54:55.660977176 AEST","-64"
"230","Jun 24, 2020 13:54:55.763368041 AEST","-64"
"231","Jun 24, 2020 13:54:55.866936154 AEST","-64"
"232","Jun 24, 2020 13:54:55.969362903 AEST","-64"
"233","Jun 24, 2020 13:54:56.070774350 AEST","-64"
"234","Jun 24, 2020 13:54:56.173098065 AEST","-64"
"235","Jun 24, 2020 13:54:56.275391124 AEST","-64"
"236","Jun 24, 2020 13:54:56.377774384 AEST","-64"
"237","Jun 24, 2020 13:54:56.481385361 AEST","-64"
"238","Jun 24, 2020 13:54:56.684994543 AEST","-64"
"239","Jun 24, 2020 13:54:56.787388795 AEST","-64"
"240","Jun 24, 2020 13:54:56.889941089 AEST","-64"
"241","Jun 24, 2020 13:54:56.993199530 AEST","-64"
"242","Jun 24, 2020 13:54:57.095865783 AEST","-64"
"243","Jun 24, 2020 13:54:57.197397059 AEST","-64"
"244","Jun 24, 2020 13:54:57.299355383 AEST","-64"
"245","Jun 24, 2020 13:54:57.402248561 AEST","-64"
"246","Jun 24, 2020 13:54:57.504343890 AEST","-64"
"247","Jun 24, 2020 13:54:57.606962388 AEST","-64"
"248","Jun 24, 2020 13:54:57.811342885 AEST","-64"
"249","Jun 24, 2020 13:54:57.913869265 AEST","-58"
"250","Jun 24, 2020 13:54:58.016168623 AEST","-64"
"251","Jun 24, 2020 13:54:58.220973970 AEST","-64"
"252","Jun 24, 2020 13:54:58.323320103 AEST","-64"
"253","Jun 24, 2020 13:54:58.425737587 AEST","-64"
"254","Jun 24, 2020 13:54:58.631695028 AEST","-64"
"255","Jun 24, 2020 13:54:58.733082918 AEST","-62"
"256","Jun 24, 2020 13:54:58.835549366 AEST","-64"
"257","Jun 24, 2020 13:54:58.839065788 AEST","-56"
"258","Jun 24, 2020 13:54:58.842662550 AEST","-62"
"259","Jun 24, 2020 13:54:58.845495745 AEST","-60"
"260","Jun 24, 2020 13:54:58.848940194 AEST","-64"
"261","Jun 24, 2020 13:54:58.852386265 AEST","-64"
"262","Jun 24, 2020 13:54:58.856056410 AEST","-64"
"263","Jun 24, 2020 13:54:58.881594628 AEST","-64"
"264","Jun 24, 2020 13:54:58.885375127 AEST","-64"
"265","Jun 24, 2020 13:54:58.889139815 AEST","-64"
"266","Jun 24, 2020 13:54:58.892648495 AEST","-64"
"267","Jun 24, 2020 13:54:58.895625222 AEST","-64"
"268","Jun 24, 2020 13:54:58.898524121 AEST","-64"
"269","Jun 24, 2020 13:54:58.937936614 AEST","-60"
"270","Jun 24, 2020 13:54:59.041326110 AEST","-64"
"271","Jun 24, 2020 13:54:59.142622831 AEST","-64"
"272","Jun 24, 2020 13:54:59.244957269 AEST","-64"
"273","Jun 24, 2020 13:54:59.347339351 AEST","-64"
"274","Jun 24, 2020 13:54:59.449767067 AEST","-64"
"275","Jun 24, 2020 13:54:59.552279286 AEST","-64"
"276","Jun 24, 2020 13:54:59.655141181 AEST","-64"
"277","Jun 24, 2020 13:54:59.757062753 AEST","-64"
"278","Jun 24, 2020 13:54:59.859286699 AEST","-64"
"279","Jun 24, 2020 13:54:59.961854665 AEST","-64"
"280","Jun 24, 2020 13:55:00.064513408 AEST","-64"
"281","Jun 24, 2020 13:55:00.166666573 AEST","-64"
"282","Jun 24, 2020 13:55:00.268895053 AEST","-64"
"283","Jun 24, 2020 13:55:00.349557332 AEST","-64"
"284","Jun 24, 2020 13:55:00.352397169 AEST","-64"
"285","Jun 24, 2020 13:55:00.355244168 AEST","-64"
"286","Jun 24, 2020 13:55:00.358372897 AEST","-64"
"287","Jun 24, 2020 13:55:00.361300114 AEST","-64"
"288","Jun 24, 2020 13:55:00.364165428 AEST","-64"
"289","Jun 24, 2020 13:55:00.367430195 AEST","-64"
"290","Jun 24, 2020 13:55:00.371582030 AEST","-64"
"291","Jun 24, 2020 13:55:00.474423432 AEST","-60"
"292","Jun 24, 2020 13:55:00.577317478 AEST","-64"
"293","Jun 24, 2020 13:55:00.679680770 AEST","-60"
"294","Jun 24, 2020 13:55:00.781388423 AEST","-60"
"295","Jun 24, 2020 13:55:00.883332294 AEST","-64"
"296","Jun 24, 2020 13:55:00.985882259 AEST","-64"
"297","Jun 24, 2020 13:55:01.088253593 AEST","-64"
"298","Jun 24, 2020 13:55:01.190579080 AEST","-64"
"299","Jun 24, 2020 13:55:01.293425738 AEST","-64"
"300","Jun 24, 2020 13:55:01.395317061 AEST","-64"
"301","Jun 24, 2020 13:55:01.497880555 AEST","-64"
"302","Jun 24, 2020 13:55:01.600277348 AEST","-64"
"303","Jun 24, 2020 13:55:01.703392684 AEST","-60"
"304","Jun 24, 2020 13:55:01.804937555 AEST","-64"
"305","Jun 24, 2020 13:55:01.908100101 AEST","-64"
"306","Jun 24, 2020 13:55:02.009742203 AEST","-64"
"307","Jun 24, 2020 13:55:02.112831904 AEST","-64"
"308","Jun 24, 2020 13:55:02.214490967 AEST","-64"
"309","Jun 24, 2020 13:55:02.317024826 AEST","-64"
"310","Jun 24, 2020 13:55:02.419382689 AEST","-64"
"311","Jun 24, 2020 13:55:02.525426043 AEST","-64"
"312","Jun 24, 2020 13:55:02.731492217 AEST","-64"
"313","Jun 24, 2020 13:55:02.829629257 AEST","-64"
"314","Jun 24, 2020 13:55:03.033932402 AEST","-64"
"315","Jun 24, 2020 13:55:03.238509761 AEST","-64"
"316","Jun 24, 2020 13:55:03.340918915 AEST","-64"
"317","Jun 24, 2020 13:55:03.444142717 AEST","-64"
"318","Jun 24, 2020 13:55:03.750644396 AEST","-64"
"319","Jun 24, 2020 13:55:03.784918100 AEST","-56"
"320","Jun 24, 2020 13:55:03.799075146 AEST","-56"
"321","Jun 24, 2020 13:55:03.853390465 AEST","-64"
"322","Jun 24, 2020 13:55:03.955497554 AEST","-64"
"323","Jun 24, 2020 13:55:04.057701432 AEST","-64"
"324","Jun 24, 2020 13:55:04.160122474 AEST","-64"
"325","Jun 24, 2020 13:55:04.263306036 AEST","-64"
"326","Jun 24, 2020 13:55:04.364941874 AEST","-64"
"327","Jun 24, 2020 13:55:04.467590387 AEST","-64"
"328","Jun 24, 2020 13:55:04.569750845 AEST","-64"
"329","Jun 24, 2020 13:55:04.673294296 AEST","-64"
"330","Jun 24, 2020 13:55:04.775666825 AEST","-64"
"331","Jun 24, 2020 13:55:04.979496537 AEST","-64"
"332","Jun 24, 2020 13:55:05.082007712 AEST","-64"
"333","Jun 24, 2020 13:55:05.184366029 AEST","-64"
"334","Jun 24, 2020 13:55:05.286715933 AEST","-64"
"335","Jun 24, 2020 13:55:05.389363574 AEST","-64"
"336","Jun 24, 2020 13:55:05.593689747 AEST","-64"
"337","Jun 24, 2020 13:55:05.798506001 AEST","-64"
"338","Jun 24, 2020 13:55:05.901390531 AEST","-64"
"339","Jun 24, 2020 13:55:06.004432004 AEST","-64"
"340","Jun 24, 2020 13:55:06.105683373 AEST","-64"
"341","Jun 24, 2020 13:55:06.208047637 AEST","-64"
"342","Jun 24, 2020 13:55:06.310483638 AEST","-64"
"343","Jun 24, 2020 13:55:06.413019229 AEST","-64"
"344","Jun 24, 2020 13:55:06.515536365 AEST","-64"
"345","Jun 24, 2020 13:55:06.617667299 AEST","-64"
"346","Jun 24, 2020 13:55:06.720441873 AEST","-64"
"347","Jun 24, 2020 13:55:06.822769989 AEST","-64"
"348","Jun 24, 2020 13:55:06.924905611 AEST","-60"
"349","Jun 24, 2020 13:55:07.027242986 AEST","-64"
"350","Jun 24, 2020 13:55:07.438067109 AEST","-64"
"351","Jun 24, 2020 13:55:07.641923538 AEST","-64"
"352","Jun 24, 2020 13:55:07.744233730 AEST","-64"
"353","Jun 24, 2020 13:55:07.846596541 AEST","-64"
"354","Jun 24, 2020 13:55:08.051366922 AEST","-64"
"355","Jun 24, 2020 13:55:08.153601708 AEST","-64"
"356","Jun 24, 2020 13:55:08.256088808 AEST","-64"
"357","Jun 24, 2020 13:55:08.358473624 AEST","-64"
"358","Jun 24, 2020 13:55:08.460900653 AEST","-64"
"359","Jun 24, 2020 13:55:08.563978643 AEST","-64"
"360","Jun 24, 2020 13:55:08.665582252 AEST","-64"
"361","Jun 24, 2020 13:55:08.769361755 AEST","-64"
"362","Jun 24, 2020 13:55:08.871626119 AEST","-64"
"363","Jun 24, 2020 13:55:08.973432679 AEST","-64"
"364","Jun 24, 2020 13:55:09.076023585 AEST","-64"
"365","Jun 24, 2020 13:55:09.177633118 AEST","-64"
"366","Jun 24, 2020 13:55:09.280069013 AEST","-64"
"367","Jun 24, 2020 13:55:09.382449839 AEST","-64"
"368","Jun 24, 2020 13:55:09.485331839 AEST","-64"
"369","Jun 24, 2020 13:55:09.588430550 AEST","-64"
"370","Jun 24, 2020 13:55:09.689592048 AEST","-64"
"371","Jun 24, 2020 13:55:09.792223018 AEST","-64"
"372","Jun 24, 2020 13:55:09.894703174 AEST","-64"
"373","Jun 24, 2020 13:55:09.997318489 AEST","-64"
"374","Jun 24, 2020 13:55:10.099736546 AEST","-64"
"375","Jun 24, 2020 13:55:10.201600065 AEST","-64"
"376","Jun 24, 2020 13:55:10.303996978 AEST","-64"
"377","Jun 24, 2020 13:55:10.406582412 AEST","-64"
"378","Jun 24, 2020 13:55:10.509035712 AEST","-64"
"379","Jun 24, 2020 13:55:10.611361435 AEST","-64"
"380","Jun 24, 2020 13:55:10.713675202 AEST","-64"
"381","Jun 24, 2020 13:55:10.817205217 AEST","-64"
"382","Jun 24, 2020 13:55:10.918425777 AEST","-64"
"383","Jun 24, 2020 13:55:11.123340922 AEST","-64"
"384","Jun 24, 2020 13:55:11.225585449 AEST","-64"
"385","Jun 24, 2020 13:55:11.430470084 AEST","-64"
"386","Jun 24, 2020 13:55:11.636426226 AEST","-64"
"387","Jun 24, 2020 13:55:11.737573803 AEST","-64"
"388","Jun 24, 2020 13:55:11.840426823 AEST","-64"
"389","Jun 24, 2020 13:55:11.942858138 AEST","-64"
"390","Jun 24, 2020 13:55:12.044791057 AEST","-60"
"391","Jun 24, 2020 13:55:12.147254396 AEST","-64"
"392","Jun 24, 2020 13:55:12.249622567 AEST","-64"
"393","Jun 24, 2020 13:55:12.352379606 AEST","-64"
"394","Jun 24, 2020 13:55:12.455544299 AEST","-64"
"395","Jun 24, 2020 13:55:12.556981397 AEST","-64"
"396","Jun 24, 2020 13:55:12.659183649 AEST","-64"
"397","Jun 24, 2020 13:55:12.761614944 AEST","-62"
"398","Jun 24, 2020 13:55:12.864032828 AEST","-64"
"399","Jun 24, 2020 13:55:12.966472402 AEST","-64"
"400","Jun 24, 2020 13:55:13.069392235 AEST","-64"
"401","Jun 24, 2020 13:55:13.172358810 AEST","-64"
"402","Jun 24, 2020 13:55:13.273599235 AEST","-64"
