"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1","0.000000000","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-72dBm","Beacon frame, SN=2258, FN=0, Flags=........C, BI=100, SSID=z5206677"
"2","0.102498303","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2259, FN=0, Flags=........C, BI=100, SSID=z5206677"
"3","0.204940139","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-68dBm","Beacon frame, SN=2260, FN=0, Flags=........C, BI=100, SSID=z5206677"
"4","0.307740122","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2261, FN=0, Flags=........C, BI=100, SSID=z5206677"
"5","0.409584976","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-68dBm","Beacon frame, SN=2262, FN=0, Flags=........C, BI=100, SSID=z5206677"
"6","0.514108155","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-68dBm","Beacon frame, SN=2263, FN=0, Flags=........C, BI=100, SSID=z5206677"
"7","0.614399491","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2264, FN=0, Flags=........C, BI=100, SSID=z5206677"
"8","0.717475884","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-68dBm","Beacon frame, SN=2265, FN=0, Flags=........C, BI=100, SSID=z5206677"
"9","0.921678572","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2267, FN=0, Flags=........C, BI=100, SSID=z5206677"
"10","1.024208251","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2268, FN=0, Flags=........C, BI=100, SSID=z5206677"
"11","1.126366457","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2269, FN=0, Flags=........C, BI=100, SSID=z5206677"
"12","1.229171405","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2270, FN=0, Flags=........C, BI=100, SSID=z5206677"
"13","1.332246225","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=2271, FN=0, Flags=........C, BI=100, SSID=z5206677"
"14","1.433875859","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=2272, FN=0, Flags=........C, BI=100, SSID=z5206677"
"15","1.535927482","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2273, FN=0, Flags=........C, BI=100, SSID=z5206677"
"16","1.639530741","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2274, FN=0, Flags=........C, BI=100, SSID=z5206677"
"17","1.740667933","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-68dBm","Beacon frame, SN=2275, FN=0, Flags=........C, BI=100, SSID=z5206677"
"18","1.843220939","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2276, FN=0, Flags=........C, BI=100, SSID=z5206677"
"19","1.946611212","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2277, FN=0, Flags=........C, BI=100, SSID=z5206677"
"20","2.020407209","0a:c5:e1:a7:65:73","6a:a6:0f:ba:42:29","802.11","314","-66dBm","Probe Response, SN=2279, FN=0, Flags=........C, BI=100, SSID=z5206677"
"21","2.022974076","0a:c5:e1:a7:65:73","6a:a6:0f:ba:42:29","802.11","314","-64dBm","Probe Response, SN=2279, FN=0, Flags=....R...C, BI=100, SSID=z5206677"
"22","2.039634671","0a:c5:e1:a7:65:73","6a:a6:0f:ba:42:29","802.11","314","-64dBm","Probe Response, SN=2280, FN=0, Flags=........C, BI=100, SSID=z5206677"
"23","2.041792723","0a:c5:e1:a7:65:73","6a:a6:0f:ba:42:29","802.11","314","-64dBm","Probe Response, SN=2280, FN=0, Flags=....R...C, BI=100, SSID=z5206677"
"24","2.049039141","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2281, FN=0, Flags=........C, BI=100, SSID=z5206677"
"25","2.058788196","0a:c5:e1:a7:65:73","6a:a6:0f:ba:42:29","802.11","314","-64dBm","Probe Response, SN=2282, FN=0, Flags=........C, BI=100, SSID=z5206677"
"26","2.061511253","0a:c5:e1:a7:65:73","6a:a6:0f:ba:42:29","802.11","314","-64dBm","Probe Response, SN=2282, FN=0, Flags=....R...C, BI=100, SSID=z5206677"
"27","2.064349625","0a:c5:e1:a7:65:73","6a:a6:0f:ba:42:29","802.11","314","-64dBm","Probe Response, SN=2282, FN=0, Flags=....R...C, BI=100, SSID=z5206677"
"28","2.151514566","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2283, FN=0, Flags=........C, BI=100, SSID=z5206677"
"29","2.253463537","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=2284, FN=0, Flags=........C, BI=100, SSID=z5206677"
"30","2.356046423","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2285, FN=0, Flags=........C, BI=100, SSID=z5206677"
"31","2.457565139","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-66dBm","Beacon frame, SN=2286, FN=0, Flags=........C, BI=100, SSID=z5206677"
"32","2.560076236","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2287, FN=0, Flags=........C, BI=100, SSID=z5206677"
"33","2.662367046","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2288, FN=0, Flags=........C, BI=100, SSID=z5206677"
"34","2.764688430","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-68dBm","Beacon frame, SN=2289, FN=0, Flags=........C, BI=100, SSID=z5206677"
"35","2.868340350","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2290, FN=0, Flags=........C, BI=100, SSID=z5206677"
"36","2.969433807","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2291, FN=0, Flags=........C, BI=100, SSID=z5206677"
"37","3.072858605","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2292, FN=0, Flags=........C, BI=100, SSID=z5206677"
"38","3.174562724","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2293, FN=0, Flags=........C, BI=100, SSID=z5206677"
"39","3.276699456","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2294, FN=0, Flags=........C, BI=100, SSID=z5206677"
"40","3.380187146","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2295, FN=0, Flags=........C, BI=100, SSID=z5206677"
"41","3.482656662","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2296, FN=0, Flags=........C, BI=100, SSID=z5206677"
"42","3.584602953","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2297, FN=0, Flags=........C, BI=100, SSID=z5206677"
"43","3.687420516","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2298, FN=0, Flags=........C, BI=100, SSID=z5206677"
"44","3.788821875","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-72dBm","Beacon frame, SN=2299, FN=0, Flags=........C, BI=100, SSID=z5206677"
"45","3.891199285","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-68dBm","Beacon frame, SN=2300, FN=0, Flags=........C, BI=100, SSID=z5206677"
"46","3.994607611","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-66dBm","Beacon frame, SN=2301, FN=0, Flags=........C, BI=100, SSID=z5206677"
"47","4.095999615","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2302, FN=0, Flags=........C, BI=100, SSID=z5206677"
"48","4.199378837","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2303, FN=0, Flags=........C, BI=100, SSID=z5206677"
"49","4.300680017","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2304, FN=0, Flags=........C, BI=100, SSID=z5206677"
