"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1","0.000000000","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=99, FN=0, Flags=........C, BI=100, SSID=z5206677"
"2","0.102717331","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=100, FN=0, Flags=........C, BI=100, SSID=z5206677"
"3","0.205273072","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=101, FN=0, Flags=........C, BI=100, SSID=z5206677"
"4","0.409940838","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=103, FN=0, Flags=........C, BI=100, SSID=z5206677"
"5","0.511880093","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=104, FN=0, Flags=........C, BI=100, SSID=z5206677"
"6","0.716771896","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=106, FN=0, Flags=........C, BI=100, SSID=z5206677"
"7","0.818328583","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=107, FN=0, Flags=........C, BI=100, SSID=z5206677"
"8","0.920729311","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=108, FN=0, Flags=........C, BI=100, SSID=z5206677"
"9","1.024298775","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=109, FN=0, Flags=........C, BI=100, SSID=z5206677"
"10","1.126424081","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=110, FN=0, Flags=........C, BI=100, SSID=z5206677"
"11","1.228289301","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=111, FN=0, Flags=........C, BI=100, SSID=z5206677"
