"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1","0.000000000","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=3308, FN=0, Flags=........C, BI=100, SSID=z5206677"
"2","0.101656693","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-50dBm","Beacon frame, SN=3309, FN=0, Flags=........C, BI=100, SSID=z5206677"
"3","0.204094450","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-50dBm","Beacon frame, SN=3310, FN=0, Flags=........C, BI=100, SSID=z5206677"
"4","0.511215683","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3313, FN=0, Flags=........C, BI=100, SSID=z5206677"
"5","0.716028518","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=3315, FN=0, Flags=........C, BI=100, SSID=z5206677"
"6","0.920822771","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=3317, FN=0, Flags=........C, BI=100, SSID=z5206677"
"7","1.023227421","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-66dBm","Beacon frame, SN=3318, FN=0, Flags=........C, BI=100, SSID=z5206677"
"8","1.125615210","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-66dBm","Beacon frame, SN=3319, FN=0, Flags=........C, BI=100, SSID=z5206677"
"9","1.227999001","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=3320, FN=0, Flags=........C, BI=100, SSID=z5206677"
"10","1.330430247","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=3321, FN=0, Flags=........C, BI=100, SSID=z5206677"
"11","1.432843534","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3322, FN=0, Flags=........C, BI=100, SSID=z5206677"
"12","1.535786120","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3323, FN=0, Flags=........C, BI=100, SSID=z5206677"
"13","1.637645864","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=3324, FN=0, Flags=........C, BI=100, SSID=z5206677"
"14","1.740048823","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3325, FN=0, Flags=........C, BI=100, SSID=z5206677"
"15","1.842744043","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3326, FN=0, Flags=........C, BI=100, SSID=z5206677"
"16","1.944807518","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=3327, FN=0, Flags=........C, BI=100, SSID=z5206677"
"17","2.047217460","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3328, FN=0, Flags=........C, BI=100, SSID=z5206677"
"18","2.252035248","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3330, FN=0, Flags=........C, BI=100, SSID=z5206677"
"19","2.560857480","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=3333, FN=0, Flags=........C, BI=100, SSID=z5206677"
"20","2.968808946","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3337, FN=0, Flags=........C, BI=100, SSID=z5206677"
"21","3.173603058","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=3339, FN=0, Flags=........C, BI=100, SSID=z5206677"
"22","3.378450931","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=3341, FN=0, Flags=........C, BI=100, SSID=z5206677"
"23","3.480792026","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3342, FN=0, Flags=........C, BI=100, SSID=z5206677"
"24","3.586038481","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3343, FN=0, Flags=........C, BI=100, SSID=z5206677"
"25","3.788004003","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3345, FN=0, Flags=........C, BI=100, SSID=z5206677"
