"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1","0.000000000","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1304, FN=0, Flags=........C, BI=100, SSID=z5206677"
"2","0.102368660","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1305, FN=0, Flags=........C, BI=100, SSID=z5206677"
"3","0.204828621","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1306, FN=0, Flags=........C, BI=100, SSID=z5206677"
"4","0.307808944","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1307, FN=0, Flags=........C, BI=100, SSID=z5206677"
"5","0.512163281","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1309, FN=0, Flags=........C, BI=100, SSID=z5206677"
"6","0.614442233","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1310, FN=0, Flags=........C, BI=100, SSID=z5206677"
"7","0.716793691","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1311, FN=0, Flags=........C, BI=100, SSID=z5206677"
"8","0.819438893","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1312, FN=0, Flags=........C, BI=100, SSID=z5206677"
"9","0.922726391","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1313, FN=0, Flags=........C, BI=100, SSID=z5206677"
"10","1.331272962","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-24dBm","Beacon frame, SN=1317, FN=0, Flags=........C, BI=100, SSID=z5206677"
"11","1.433701597","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1318, FN=0, Flags=........C, BI=100, SSID=z5206677"
"12","1.536045823","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1319, FN=0, Flags=........C, BI=100, SSID=z5206677"
"13","1.638494798","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1320, FN=0, Flags=........C, BI=100, SSID=z5206677"
"14","1.741917114","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1321, FN=0, Flags=........C, BI=100, SSID=z5206677"
"15","1.946454365","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1323, FN=0, Flags=........C, BI=100, SSID=z5206677"
"16","2.048023082","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1324, FN=0, Flags=........C, BI=100, SSID=z5206677"
"17","2.150417153","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-24dBm","Beacon frame, SN=1325, FN=0, Flags=........C, BI=100, SSID=z5206677"
"18","2.253900018","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1326, FN=0, Flags=........C, BI=100, SSID=z5206677"
"19","2.355415951","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-24dBm","Beacon frame, SN=1327, FN=0, Flags=........C, BI=100, SSID=z5206677"
"20","2.457568642","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1328, FN=0, Flags=........C, BI=100, SSID=z5206677"
"21","2.662426692","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1330, FN=0, Flags=........C, BI=100, SSID=z5206677"
"22","2.764900472","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1331, FN=0, Flags=........C, BI=100, SSID=z5206677"
"23","2.867427444","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1332, FN=0, Flags=........C, BI=100, SSID=z5206677"
"24","2.970777355","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-22dBm","Beacon frame, SN=1333, FN=0, Flags=........C, BI=100, SSID=z5206677"
"25","3.174604827","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-26dBm","Beacon frame, SN=1335, FN=0, Flags=........C, BI=100, SSID=z5206677"
