"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1","0.000000000","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-74dBm","Beacon frame, SN=3609, FN=0, Flags=........C, BI=100, SSID=z5206677"
"2","0.102486635","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-72dBm","Beacon frame, SN=3610, FN=0, Flags=........C, BI=100, SSID=z5206677"
"3","0.204676133","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-68dBm","Beacon frame, SN=3611, FN=0, Flags=........C, BI=100, SSID=z5206677"
"4","0.308893089","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3612, FN=0, Flags=........C, BI=100, SSID=z5206677"
"5","0.409722740","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=3613, FN=0, Flags=........C, BI=100, SSID=z5206677"
"6","0.512107913","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3614, FN=0, Flags=........C, BI=100, SSID=z5206677"
"7","0.614305477","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3615, FN=0, Flags=........C, BI=100, SSID=z5206677"
"8","0.716747405","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=3616, FN=0, Flags=........C, BI=100, SSID=z5206677"
"9","0.819230068","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=3617, FN=0, Flags=........C, BI=100, SSID=z5206677"
"10","0.922594259","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=3618, FN=0, Flags=........C, BI=100, SSID=z5206677"
"11","1.024664910","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=3619, FN=0, Flags=........C, BI=100, SSID=z5206677"
"12","1.126250389","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=3620, FN=0, Flags=........C, BI=100, SSID=z5206677"
"13","1.228691765","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3621, FN=0, Flags=........C, BI=100, SSID=z5206677"
"14","1.332205767","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3622, FN=0, Flags=........C, BI=100, SSID=z5206677"
"15","1.433895737","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=3623, FN=0, Flags=........C, BI=100, SSID=z5206677"
"16","1.535961754","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3624, FN=0, Flags=........C, BI=100, SSID=z5206677"
"17","1.639403232","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=3625, FN=0, Flags=........C, BI=100, SSID=z5206677"
"18","1.741753492","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=3626, FN=0, Flags=........C, BI=100, SSID=z5206677"
"19","1.843866422","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=3627, FN=0, Flags=........C, BI=100, SSID=z5206677"
"20","1.946611452","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=3628, FN=0, Flags=........C, BI=100, SSID=z5206677"
"21","2.047941159","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=3629, FN=0, Flags=........C, BI=100, SSID=z5206677"
"22","2.150492314","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=3630, FN=0, Flags=........C, BI=100, SSID=z5206677"
