"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1","0.000000000","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-38dBm","Beacon frame, SN=1144, FN=0, Flags=........C, BI=100, SSID=z5206677"
"2","0.102421353","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-34dBm","Beacon frame, SN=1145, FN=0, Flags=........C, BI=100, SSID=z5206677"
"3","0.204810754","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-42dBm","Beacon frame, SN=1146, FN=0, Flags=........C, BI=100, SSID=z5206677"
"4","0.307188158","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-38dBm","Beacon frame, SN=1147, FN=0, Flags=........C, BI=100, SSID=z5206677"
"5","0.409582996","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-40dBm","Beacon frame, SN=1148, FN=0, Flags=........C, BI=100, SSID=z5206677"
"6","0.511981967","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-38dBm","Beacon frame, SN=1149, FN=0, Flags=........C, BI=100, SSID=z5206677"
"7","0.614388134","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-40dBm","Beacon frame, SN=1150, FN=0, Flags=........C, BI=100, SSID=z5206677"
"8","0.716776269","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-40dBm","Beacon frame, SN=1151, FN=0, Flags=........C, BI=100, SSID=z5206677"
"9","0.819170983","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-40dBm","Beacon frame, SN=1152, FN=0, Flags=........C, BI=100, SSID=z5206677"
"10","0.921563255","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-40dBm","Beacon frame, SN=1153, FN=0, Flags=........C, BI=100, SSID=z5206677"
"11","1.023963086","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-40dBm","Beacon frame, SN=1154, FN=0, Flags=........C, BI=100, SSID=z5206677"
