"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1","0.000000000","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=1371, FN=0, Flags=........C, BI=100, SSID=z5206677"
"2","0.103429430","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=1372, FN=0, Flags=........C, BI=100, SSID=z5206677"
"3","0.202930550","0a:c5:e1:a7:65:73","HonHaiPr_bd:47:c2","802.11","314","-66dBm","Probe Response, SN=1373, FN=0, Flags=........C, BI=100, SSID=z5206677"
"4","0.207807808","0a:c5:e1:a7:65:73","HonHaiPr_bd:47:c2","802.11","314","-64dBm","Probe Response, SN=1373, FN=0, Flags=....R...C, BI=100, SSID=z5206677"
"5","0.210158798","0a:c5:e1:a7:65:73","HonHaiPr_bd:47:c2","802.11","314","-64dBm","Probe Response, SN=1373, FN=0, Flags=....R...C, BI=100, SSID=z5206677"
"6","0.214048288","0a:c5:e1:a7:65:73","HonHaiPr_bd:47:c2","802.11","314","-64dBm","Probe Response, SN=1373, FN=0, Flags=....R...C, BI=100, SSID=z5206677"
"7","0.216167585","0a:c5:e1:a7:65:73","HonHaiPr_bd:47:c2","802.11","314","-64dBm","Probe Response, SN=1373, FN=0, Flags=....R...C, BI=100, SSID=z5206677"
"8","0.218835615","0a:c5:e1:a7:65:73","HonHaiPr_bd:47:c2","802.11","314","-64dBm","Probe Response, SN=1373, FN=0, Flags=....R...C, BI=100, SSID=z5206677"
"9","0.222698330","0a:c5:e1:a7:65:73","HonHaiPr_bd:47:c2","802.11","314","-62dBm","Probe Response, SN=1373, FN=0, Flags=....R...C, BI=100, SSID=z5206677"
"10","0.308223111","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=1375, FN=0, Flags=........C, BI=100, SSID=z5206677"
"11","0.409574286","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=1376, FN=0, Flags=........C, BI=100, SSID=z5206677"
"12","0.511989745","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=1377, FN=0, Flags=........C, BI=100, SSID=z5206677"
"13","0.615426732","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=1378, FN=0, Flags=........C, BI=100, SSID=z5206677"
"14","0.717803449","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=1379, FN=0, Flags=........C, BI=100, SSID=z5206677"
"15","0.820173416","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=1380, FN=0, Flags=........C, BI=100, SSID=z5206677"
