"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1","0.000000000","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-42dBm","Beacon frame, SN=2803, FN=0, Flags=........C, BI=100, SSID=z5206677"
"2","0.204930309","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2805, FN=0, Flags=........C, BI=100, SSID=z5206677"
"3","0.307330618","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2806, FN=0, Flags=........C, BI=100, SSID=z5206677"
"4","0.410362548","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2807, FN=0, Flags=........C, BI=100, SSID=z5206677"
"5","0.614421154","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=2809, FN=0, Flags=........C, BI=100, SSID=z5206677"
"6","0.717949602","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2810, FN=0, Flags=........C, BI=100, SSID=z5206677"
"7","0.820339925","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2811, FN=0, Flags=........C, BI=100, SSID=z5206677"
"8","0.921622242","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2812, FN=0, Flags=........C, BI=100, SSID=z5206677"
"9","1.023971453","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-50dBm","Beacon frame, SN=2813, FN=0, Flags=........C, BI=100, SSID=z5206677"
"10","1.126366131","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2814, FN=0, Flags=........C, BI=100, SSID=z5206677"
"11","1.229964191","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=2815, FN=0, Flags=........C, BI=100, SSID=z5206677"
"12","1.332364282","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2816, FN=0, Flags=........C, BI=100, SSID=z5206677"
"13","1.434500459","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-50dBm","Beacon frame, SN=2817, FN=0, Flags=........C, BI=100, SSID=z5206677"
"14","1.536038420","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-50dBm","Beacon frame, SN=2818, FN=0, Flags=........C, BI=100, SSID=z5206677"
"15","1.638573529","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=2819, FN=0, Flags=........C, BI=100, SSID=z5206677"
"16","1.741949251","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-50dBm","Beacon frame, SN=2820, FN=0, Flags=........C, BI=100, SSID=z5206677"
"17","1.844151504","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2821, FN=0, Flags=........C, BI=100, SSID=z5206677"
"18","1.946738198","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-50dBm","Beacon frame, SN=2822, FN=0, Flags=........C, BI=100, SSID=z5206677"
"19","2.047972397","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2823, FN=0, Flags=........C, BI=100, SSID=z5206677"
"20","2.152815993","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2824, FN=0, Flags=........C, BI=100, SSID=z5206677"
"21","2.252927126","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-50dBm","Beacon frame, SN=2825, FN=0, Flags=........C, BI=100, SSID=z5206677"
"22","2.355316588","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2826, FN=0, Flags=........C, BI=100, SSID=z5206677"
"23","2.457612312","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=2827, FN=0, Flags=........C, BI=100, SSID=z5206677"
"24","2.559977954","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=2828, FN=0, Flags=........C, BI=100, SSID=z5206677"
"25","2.662376963","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=2829, FN=0, Flags=........C, BI=100, SSID=z5206677"
"26","2.765943837","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=2830, FN=0, Flags=........C, BI=100, SSID=z5206677"
"27","2.969668897","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2832, FN=0, Flags=........C, BI=100, SSID=z5206677"
"28","3.071949607","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2833, FN=0, Flags=........C, BI=100, SSID=z5206677"
"29","3.174401068","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2834, FN=0, Flags=........C, BI=100, SSID=z5206677"
"30","3.276809307","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-50dBm","Beacon frame, SN=2835, FN=0, Flags=........C, BI=100, SSID=z5206677"
"31","3.482742692","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=2837, FN=0, Flags=........C, BI=100, SSID=z5206677"
"32","3.585007507","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=2838, FN=0, Flags=........C, BI=100, SSID=z5206677"
"33","3.686529014","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-50dBm","Beacon frame, SN=2839, FN=0, Flags=........C, BI=100, SSID=z5206677"
"34","3.788900303","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2840, FN=0, Flags=........C, BI=100, SSID=z5206677"
"35","3.891259304","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=2841, FN=0, Flags=........C, BI=100, SSID=z5206677"
"36","4.198380968","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=2844, FN=0, Flags=........C, BI=100, SSID=z5206677"
"37","4.301083246","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-50dBm","Beacon frame, SN=2845, FN=0, Flags=........C, BI=100, SSID=z5206677"
"38","4.403247853","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=2846, FN=0, Flags=........C, BI=100, SSID=z5206677"
"39","4.506729116","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-52dBm","Beacon frame, SN=2847, FN=0, Flags=........C, BI=100, SSID=z5206677"
