"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1","0.000000000","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-70dBm","Beacon frame, SN=610, FN=0, Flags=........C, BI=100, SSID=z5206677"
"2","0.102975093","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=611, FN=0, Flags=........C, BI=100, SSID=z5206677"
"3","0.204951269","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-66dBm","Beacon frame, SN=612, FN=0, Flags=........C, BI=100, SSID=z5206677"
"4","0.307263163","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-66dBm","Beacon frame, SN=613, FN=0, Flags=........C, BI=100, SSID=z5206677"
"5","0.410021301","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-68dBm","Beacon frame, SN=614, FN=0, Flags=........C, BI=100, SSID=z5206677"
"6","0.513189595","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-70dBm","Beacon frame, SN=615, FN=0, Flags=........C, BI=100, SSID=z5206677"
"7","0.615584345","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=616, FN=0, Flags=........C, BI=100, SSID=z5206677"
"8","0.921712131","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=619, FN=0, Flags=........C, BI=100, SSID=z5206677"
"9","1.127564002","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-68dBm","Beacon frame, SN=621, FN=0, Flags=........C, BI=100, SSID=z5206677"
"10","1.229048271","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-68dBm","Beacon frame, SN=622, FN=0, Flags=........C, BI=100, SSID=z5206677"
"11","1.332378829","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=623, FN=0, Flags=........C, BI=100, SSID=z5206677"
