"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1","0.000000000","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=735, FN=0, Flags=........C, BI=100, SSID=z5206677"
"2","0.100254020","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=736, FN=0, Flags=........C, BI=100, SSID=z5206677"
"3","0.202696648","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=737, FN=0, Flags=........C, BI=100, SSID=z5206677"
"4","0.305101892","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=738, FN=0, Flags=........C, BI=100, SSID=z5206677"
"5","0.407494850","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=739, FN=0, Flags=........C, BI=100, SSID=z5206677"
"6","0.509889901","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=740, FN=0, Flags=........C, BI=100, SSID=z5206677"
"7","0.612250094","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=741, FN=0, Flags=........C, BI=100, SSID=z5206677"
"8","0.817099550","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=743, FN=0, Flags=........C, BI=100, SSID=z5206677"
"9","0.920477674","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=744, FN=0, Flags=........C, BI=100, SSID=z5206677"
"10","1.021895838","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=745, FN=0, Flags=........C, BI=100, SSID=z5206677"
"11","1.124308025","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=746, FN=0, Flags=........C, BI=100, SSID=z5206677"
"12","1.226706571","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=747, FN=0, Flags=........C, BI=100, SSID=z5206677"
"13","1.329103158","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=748, FN=0, Flags=........C, BI=100, SSID=z5206677"
"14","1.431495134","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=749, FN=0, Flags=........C, BI=100, SSID=z5206677"
"15","1.533893011","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=750, FN=0, Flags=........C, BI=100, SSID=z5206677"
"16","1.739999018","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=752, FN=0, Flags=........C, BI=100, SSID=z5206677"
"17","1.841994182","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=753, FN=0, Flags=........C, BI=100, SSID=z5206677"
"18","2.045897459","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=755, FN=0, Flags=........C, BI=100, SSID=z5206677"
"19","2.148313352","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=756, FN=0, Flags=........C, BI=100, SSID=z5206677"
"20","2.250664605","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=757, FN=0, Flags=........C, BI=100, SSID=z5206677"
"21","2.353059560","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=758, FN=0, Flags=........C, BI=100, SSID=z5206677"
"22","2.455486683","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=759, FN=0, Flags=........C, BI=100, SSID=z5206677"
"23","2.534339256","0a:c5:e1:a7:65:73","HonHaiPr_bd:47:c2","802.11","314","-60dBm","Probe Response, SN=760, FN=0, Flags=....R...C, BI=100, SSID=z5206677"
"24","2.538128497","0a:c5:e1:a7:65:73","HonHaiPr_bd:47:c2","802.11","314","-60dBm","Probe Response, SN=760, FN=0, Flags=....R...C, BI=100, SSID=z5206677"
"25","2.546775189","0a:c5:e1:a7:65:73","HonHaiPr_bd:47:c2","802.11","314","-60dBm","Probe Response, SN=761, FN=0, Flags=........C, BI=100, SSID=z5206677"
"26","2.763610755","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=764, FN=0, Flags=........C, BI=100, SSID=z5206677"
"27","3.275557004","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=769, FN=0, Flags=........C, BI=100, SSID=z5206677"
"28","3.377067858","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=770, FN=0, Flags=........C, BI=100, SSID=z5206677"
"29","3.479483482","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=771, FN=0, Flags=........C, BI=100, SSID=z5206677"
"30","3.581855460","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=772, FN=0, Flags=........C, BI=100, SSID=z5206677"
"31","3.684252904","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=773, FN=0, Flags=........C, BI=100, SSID=z5206677"
"32","3.786614055","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=774, FN=0, Flags=........C, BI=100, SSID=z5206677"
"33","3.889711970","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=775, FN=0, Flags=........C, BI=100, SSID=z5206677"
"34","3.991459399","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=776, FN=0, Flags=........C, BI=100, SSID=z5206677"
"35","4.093843969","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=777, FN=0, Flags=........C, BI=100, SSID=z5206677"
"36","4.196274300","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=778, FN=0, Flags=........C, BI=100, SSID=z5206677"
"37","4.401071868","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=780, FN=0, Flags=........C, BI=100, SSID=z5206677"
"38","4.503459851","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=781, FN=0, Flags=........C, BI=100, SSID=z5206677"
"39","4.708275630","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=783, FN=0, Flags=........C, BI=100, SSID=z5206677"
"40","4.810619234","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=784, FN=0, Flags=........C, BI=100, SSID=z5206677"
"41","4.913214181","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=785, FN=0, Flags=........C, BI=100, SSID=z5206677"
"42","5.015444364","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=786, FN=0, Flags=........C, BI=100, SSID=z5206677"
"43","5.117830988","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=787, FN=0, Flags=........C, BI=100, SSID=z5206677"
"44","5.425045568","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=790, FN=0, Flags=........C, BI=100, SSID=z5206677"
"45","5.527446566","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=791, FN=0, Flags=........C, BI=100, SSID=z5206677"
"46","5.629817410","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=792, FN=0, Flags=........C, BI=100, SSID=z5206677"
"47","5.732235040","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=793, FN=0, Flags=........C, BI=100, SSID=z5206677"
"48","5.937050845","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=795, FN=0, Flags=........C, BI=100, SSID=z5206677"
"49","6.039507423","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=796, FN=0, Flags=........C, BI=100, SSID=z5206677"
"50","6.141824599","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=797, FN=0, Flags=........C, BI=100, SSID=z5206677"
"51","6.244280130","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=798, FN=0, Flags=........C, BI=100, SSID=z5206677"
"52","6.346633606","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=799, FN=0, Flags=........C, BI=100, SSID=z5206677"
"53","6.449057248","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=800, FN=0, Flags=........C, BI=100, SSID=z5206677"
"54","6.551570335","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=801, FN=0, Flags=........C, BI=100, SSID=z5206677"
"55","6.653849969","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=802, FN=0, Flags=........C, BI=100, SSID=z5206677"
"56","6.756237158","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=803, FN=0, Flags=........C, BI=100, SSID=z5206677"
"57","6.858613047","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=804, FN=0, Flags=........C, BI=100, SSID=z5206677"
"58","7.165822432","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=807, FN=0, Flags=........C, BI=100, SSID=z5206677"
"59","7.268216388","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=808, FN=0, Flags=........C, BI=100, SSID=z5206677"
"60","7.575425014","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=811, FN=0, Flags=........C, BI=100, SSID=z5206677"
"61","7.677824857","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=812, FN=0, Flags=........C, BI=100, SSID=z5206677"
"62","7.780206153","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=813, FN=0, Flags=........C, BI=100, SSID=z5206677"
"63","7.882618946","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=814, FN=0, Flags=........C, BI=100, SSID=z5206677"
"64","7.985017028","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=815, FN=0, Flags=........C, BI=100, SSID=z5206677"
"65","8.087406804","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=816, FN=0, Flags=........C, BI=100, SSID=z5206677"
"66","8.189777647","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=817, FN=0, Flags=........C, BI=100, SSID=z5206677"
"67","8.292143616","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=818, FN=0, Flags=........C, BI=100, SSID=z5206677"
"68","8.395732598","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=819, FN=0, Flags=........C, BI=100, SSID=z5206677"
"69","8.498145806","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=820, FN=0, Flags=........C, BI=100, SSID=z5206677"
"70","8.599526243","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=821, FN=0, Flags=........C, BI=100, SSID=z5206677"
"71","8.703320036","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=822, FN=0, Flags=........C, BI=100, SSID=z5206677"
"72","8.805339192","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=823, FN=0, Flags=........C, BI=100, SSID=z5206677"
"73","9.009195829","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=825, FN=0, Flags=........C, BI=100, SSID=z5206677"
"74","9.111837407","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=826, FN=0, Flags=........C, BI=100, SSID=z5206677"
"75","9.316280794","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=828, FN=0, Flags=........C, BI=100, SSID=z5206677"
"76","9.419758692","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=829, FN=0, Flags=........C, BI=100, SSID=z5206677"
"77","9.521019648","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=830, FN=0, Flags=........C, BI=100, SSID=z5206677"
