"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"1","0.000000000","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2050, FN=0, Flags=........C, BI=100, SSID=z5206677"
"2","0.103408855","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2051, FN=0, Flags=........C, BI=100, SSID=z5206677"
"3","0.205806507","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2052, FN=0, Flags=........C, BI=100, SSID=z5206677"
"4","0.513020829","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2055, FN=0, Flags=........C, BI=100, SSID=z5206677"
"5","0.614447666","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2056, FN=0, Flags=........C, BI=100, SSID=z5206677"
"6","0.717065487","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2057, FN=0, Flags=........C, BI=100, SSID=z5206677"
"7","0.819127075","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2058, FN=0, Flags=........C, BI=100, SSID=z5206677"
"8","0.921608317","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2059, FN=0, Flags=........C, BI=100, SSID=z5206677"
"9","1.024984175","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2060, FN=0, Flags=........C, BI=100, SSID=z5206677"
"10","1.126985175","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2061, FN=0, Flags=........C, BI=100, SSID=z5206677"
"11","1.536993649","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2065, FN=0, Flags=........C, BI=100, SSID=z5206677"
"12","1.639389044","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2066, FN=0, Flags=........C, BI=100, SSID=z5206677"
"13","1.741064385","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2067, FN=0, Flags=........C, BI=100, SSID=z5206677"
"14","1.843330457","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2068, FN=0, Flags=........C, BI=100, SSID=z5206677"
"15","2.047972601","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2070, FN=0, Flags=........C, BI=100, SSID=z5206677"
"16","2.151394887","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2071, FN=0, Flags=........C, BI=100, SSID=z5206677"
"17","2.355049212","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2073, FN=0, Flags=........C, BI=100, SSID=z5206677"
"18","2.561004622","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2075, FN=0, Flags=........C, BI=100, SSID=z5206677"
"19","2.662346447","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2076, FN=0, Flags=........C, BI=100, SSID=z5206677"
"20","2.764734153","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2077, FN=0, Flags=........C, BI=100, SSID=z5206677"
"21","2.867820294","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2078, FN=0, Flags=........C, BI=100, SSID=z5206677"
"22","2.970554795","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2079, FN=0, Flags=........C, BI=100, SSID=z5206677"
"23","3.072272890","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2080, FN=0, Flags=........C, BI=100, SSID=z5206677"
"24","3.174308013","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2081, FN=0, Flags=........C, BI=100, SSID=z5206677"
"25","3.277771516","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2082, FN=0, Flags=........C, BI=100, SSID=z5206677"
"26","3.379030342","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-56dBm","Beacon frame, SN=2083, FN=0, Flags=........C, BI=100, SSID=z5206677"
"27","3.482582834","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2084, FN=0, Flags=........C, BI=100, SSID=z5206677"
"28","3.686999074","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2086, FN=0, Flags=........C, BI=100, SSID=z5206677"
"29","3.788612799","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=2087, FN=0, Flags=........C, BI=100, SSID=z5206677"
"30","3.891144223","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2088, FN=0, Flags=........C, BI=100, SSID=z5206677"
"31","3.993863737","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=2089, FN=0, Flags=........C, BI=100, SSID=z5206677"
"32","4.095906276","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2090, FN=0, Flags=........C, BI=100, SSID=z5206677"
"33","4.198303525","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2091, FN=0, Flags=........C, BI=100, SSID=z5206677"
"34","4.300727524","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2092, FN=0, Flags=........C, BI=100, SSID=z5206677"
"35","4.506531847","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2094, FN=0, Flags=........C, BI=100, SSID=z5206677"
"36","4.812750198","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2097, FN=0, Flags=........C, BI=100, SSID=z5206677"
"37","4.916161564","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2098, FN=0, Flags=........C, BI=100, SSID=z5206677"
"38","5.119914060","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2100, FN=0, Flags=........C, BI=100, SSID=z5206677"
"39","5.222375810","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2101, FN=0, Flags=........C, BI=100, SSID=z5206677"
"40","5.427169274","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2103, FN=0, Flags=........C, BI=100, SSID=z5206677"
"41","5.537293749","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=2104, FN=0, Flags=........C, BI=100, SSID=z5206677"
"42","5.736485907","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2106, FN=0, Flags=........C, BI=100, SSID=z5206677"
"43","5.839246765","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2107, FN=0, Flags=........C, BI=100, SSID=z5206677"
"44","6.043497372","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-58dBm","Beacon frame, SN=2109, FN=0, Flags=........C, BI=100, SSID=z5206677"
"45","6.143918589","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=2110, FN=0, Flags=........C, BI=100, SSID=z5206677"
"46","6.246199108","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2111, FN=0, Flags=........C, BI=100, SSID=z5206677"
"47","6.348608619","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=2112, FN=0, Flags=........C, BI=100, SSID=z5206677"
"48","6.452149806","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=2113, FN=0, Flags=........C, BI=100, SSID=z5206677"
"49","6.554519694","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2114, FN=0, Flags=........C, BI=100, SSID=z5206677"
"50","6.655931832","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=2115, FN=0, Flags=........C, BI=100, SSID=z5206677"
"51","6.860712713","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2117, FN=0, Flags=........C, BI=100, SSID=z5206677"
"52","7.066540257","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2119, FN=0, Flags=........C, BI=100, SSID=z5206677"
"53","7.168958645","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=2120, FN=0, Flags=........C, BI=100, SSID=z5206677"
"54","7.270201269","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-60dBm","Beacon frame, SN=2121, FN=0, Flags=........C, BI=100, SSID=z5206677"
"55","7.372621002","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-64dBm","Beacon frame, SN=2122, FN=0, Flags=........C, BI=100, SSID=z5206677"
