frame.number,frame.time,wlan_radio.signal_dbm
"103","Jun 24, 2020 14:23:24.582794310 AEST","-64"
"104","Jun 24, 2020 14:23:24.685441552 AEST","-64"
"105","Jun 24, 2020 14:23:24.786954332 AEST","-64"
"106","Jun 24, 2020 14:23:24.889309563 AEST","-64"
"107","Jun 24, 2020 14:23:24.991690634 AEST","-64"
"108","Jun 24, 2020 14:23:25.095003471 AEST","-64"
"109","Jun 24, 2020 14:23:25.197406912 AEST","-64"
"110","Jun 24, 2020 14:23:25.300114611 AEST","-66"
"111","Jun 24, 2020 14:23:25.401382281 AEST","-68"
"112","Jun 24, 2020 14:23:25.503676121 AEST","-68"
"113","Jun 24, 2020 14:23:25.606153663 AEST","-68"
"114","Jun 24, 2020 14:23:25.812090117 AEST","-68"
"115","Jun 24, 2020 14:23:25.913517304 AEST","-66"
"116","Jun 24, 2020 14:23:26.015745314 AEST","-64"
"117","Jun 24, 2020 14:23:26.118249400 AEST","-68"
"118","Jun 24, 2020 14:23:26.220513687 AEST","-68"
"119","Jun 24, 2020 14:23:26.323296074 AEST","-68"
"120","Jun 24, 2020 14:23:26.425475306 AEST","-68"
"121","Jun 24, 2020 14:23:26.527731851 AEST","-64"
"122","Jun 24, 2020 14:23:26.631116867 AEST","-66"
"123","Jun 24, 2020 14:23:26.733406494 AEST","-64"
"124","Jun 24, 2020 14:23:26.834949068 AEST","-64"
"125","Jun 24, 2020 14:23:26.937832166 AEST","-64"
"126","Jun 24, 2020 14:23:27.039768223 AEST","-64"
"127","Jun 24, 2020 14:23:27.142127201 AEST","-64"
"128","Jun 24, 2020 14:23:27.244463796 AEST","-68"
"129","Jun 24, 2020 14:23:27.347149529 AEST","-64"
"130","Jun 24, 2020 14:23:27.450606331 AEST","-64"
"131","Jun 24, 2020 14:23:27.551705184 AEST","-64"
"132","Jun 24, 2020 14:23:27.654130361 AEST","-68"
"133","Jun 24, 2020 14:23:27.756628117 AEST","-60"
"134","Jun 24, 2020 14:23:27.859003258 AEST","-64"
"135","Jun 24, 2020 14:23:27.961648792 AEST","-64"
"136","Jun 24, 2020 14:23:28.063726432 AEST","-64"
"137","Jun 24, 2020 14:23:28.166384467 AEST","-64"
"138","Jun 24, 2020 14:23:28.269003432 AEST","-64"
"139","Jun 24, 2020 14:23:28.372054648 AEST","-68"
"140","Jun 24, 2020 14:23:28.473391869 AEST","-64"
"141","Jun 24, 2020 14:23:28.575700564 AEST","-64"
"142","Jun 24, 2020 14:23:28.678706170 AEST","-68"
"143","Jun 24, 2020 14:23:28.781398536 AEST","-64"
"144","Jun 24, 2020 14:23:28.883069152 AEST","-64"
"145","Jun 24, 2020 14:23:28.985364728 AEST","-64"
"146","Jun 24, 2020 14:23:29.087668325 AEST","-64"
"147","Jun 24, 2020 14:23:29.190284254 AEST","-64"
"148","Jun 24, 2020 14:23:29.293429082 AEST","-68"
"149","Jun 24, 2020 14:23:29.395874721 AEST","-64"
"150","Jun 24, 2020 14:23:29.497437474 AEST","-64"
"151","Jun 24, 2020 14:23:29.599706395 AEST","-64"
"152","Jun 24, 2020 14:23:29.702113814 AEST","-68"
"153","Jun 24, 2020 14:23:29.804887889 AEST","-68"
"154","Jun 24, 2020 14:23:29.908068366 AEST","-68"
"155","Jun 24, 2020 14:23:30.009419378 AEST","-72"
"156","Jun 24, 2020 14:23:30.111739362 AEST","-70"
"157","Jun 24, 2020 14:23:30.200666903 AEST","-72"
"158","Jun 24, 2020 14:23:30.214437205 AEST","-72"
"159","Jun 24, 2020 14:23:30.229717863 AEST","-72"
"160","Jun 24, 2020 14:23:30.316697348 AEST","-66"
"161","Jun 24, 2020 14:23:30.419103931 AEST","-72"
"162","Jun 24, 2020 14:23:30.521386382 AEST","-68"
"163","Jun 24, 2020 14:23:30.623699453 AEST","-68"
"164","Jun 24, 2020 14:23:30.726076688 AEST","-68"
"165","Jun 24, 2020 14:23:30.829652280 AEST","-66"
"166","Jun 24, 2020 14:23:30.931280427 AEST","-68"
"167","Jun 24, 2020 14:23:31.033386992 AEST","-64"
"168","Jun 24, 2020 14:23:31.135630684 AEST","-68"
"169","Jun 24, 2020 14:23:31.238069266 AEST","-68"
"170","Jun 24, 2020 14:23:31.340544030 AEST","-68"
"171","Jun 24, 2020 14:23:31.443842814 AEST","-68"
"172","Jun 24, 2020 14:23:31.546480496 AEST","-68"
"173","Jun 24, 2020 14:23:31.647856048 AEST","-68"
"174","Jun 24, 2020 14:23:31.750210427 AEST","-72"
"175","Jun 24, 2020 14:23:31.809135913 AEST","-72"
"176","Jun 24, 2020 14:23:31.853440982 AEST","-68"
"177","Jun 24, 2020 14:23:31.956056705 AEST","-68"
"178","Jun 24, 2020 14:23:32.057523247 AEST","-72"
"179","Jun 24, 2020 14:23:32.159721267 AEST","-72"
"180","Jun 24, 2020 14:23:32.262007188 AEST","-72"
"181","Jun 24, 2020 14:23:32.364639015 AEST","-72"
"182","Jun 24, 2020 14:23:32.466921169 AEST","-68"
"183","Jun 24, 2020 14:23:32.569484297 AEST","-72"
"184","Jun 24, 2020 14:23:32.671678049 AEST","-72"
"185","Jun 24, 2020 14:23:32.774500016 AEST","-68"
"186","Jun 24, 2020 14:23:32.877419211 AEST","-68"
"187","Jun 24, 2020 14:23:32.979435137 AEST","-68"
"188","Jun 24, 2020 14:23:33.081405097 AEST","-68"
"189","Jun 24, 2020 14:23:33.184823525 AEST","-68"
"190","Jun 24, 2020 14:23:33.286652752 AEST","-68"
"191","Jun 24, 2020 14:23:33.389392687 AEST","-68"
"192","Jun 24, 2020 14:23:33.492009912 AEST","-68"
"193","Jun 24, 2020 14:23:33.593485604 AEST","-68"
"194","Jun 24, 2020 14:23:33.695645707 AEST","-68"
"195","Jun 24, 2020 14:23:33.798076617 AEST","-68"
"196","Jun 24, 2020 14:23:33.900651346 AEST","-68"
"197","Jun 24, 2020 14:23:34.002987817 AEST","-68"
"198","Jun 24, 2020 14:23:34.107375610 AEST","-64"
"199","Jun 24, 2020 14:23:34.207737341 AEST","-68"
"200","Jun 24, 2020 14:23:34.311739036 AEST","-72"
"201","Jun 24, 2020 14:23:34.413371213 AEST","-68"
"202","Jun 24, 2020 14:23:34.518581529 AEST","-72"
"203","Jun 24, 2020 14:23:34.620082538 AEST","-68"
"204","Jun 24, 2020 14:23:34.724340231 AEST","-72"
"205","Jun 24, 2020 14:23:34.822218965 AEST","-72"
"206","Jun 24, 2020 14:23:34.924921068 AEST","-72"
"207","Jun 24, 2020 14:23:35.027670972 AEST","-72"
"208","Jun 24, 2020 14:23:35.129354053 AEST","-68"
