frame.number,frame.time,wlan_radio.signal_dbm
"103","Jun 24, 2020 13:28:40.411709955 AEST","-64"
"104","Jun 24, 2020 13:28:40.514374929 AEST","-64"
"105","Jun 24, 2020 13:28:40.617426716 AEST","-66"
"106","Jun 24, 2020 13:28:40.718896165 AEST","-64"
"107","Jun 24, 2020 13:28:41.026619391 AEST","-64"
"108","Jun 24, 2020 13:28:41.128849191 AEST","-68"
"109","Jun 24, 2020 13:28:41.435703300 AEST","-64"
"110","Jun 24, 2020 13:28:41.641429291 AEST","-68"
"111","Jun 24, 2020 13:28:41.743026047 AEST","-68"
"112","Jun 24, 2020 13:28:41.845263999 AEST","-66"
"113","Jun 24, 2020 13:28:41.947664865 AEST","-66"
"114","Jun 24, 2020 13:28:42.153669059 AEST","-64"
"115","Jun 24, 2020 13:28:42.255056571 AEST","-64"
"116","Jun 24, 2020 13:28:42.358463498 AEST","-64"
"117","Jun 24, 2020 13:28:42.459663884 AEST","-64"
"118","Jun 24, 2020 13:28:42.562220585 AEST","-66"
"119","Jun 24, 2020 13:28:42.665393650 AEST","-68"
"120","Jun 24, 2020 13:28:42.766922706 AEST","-68"
"121","Jun 24, 2020 13:28:42.971677816 AEST","-66"
"122","Jun 24, 2020 13:28:43.074270154 AEST","-66"
"123","Jun 24, 2020 13:28:43.177081583 AEST","-66"
"124","Jun 24, 2020 13:28:43.278951545 AEST","-64"
"125","Jun 24, 2020 13:28:43.381446614 AEST","-64"
"126","Jun 24, 2020 13:28:43.452971944 AEST","-66"
"127","Jun 24, 2020 13:28:43.459545575 AEST","-66"
"128","Jun 24, 2020 13:28:43.483690855 AEST","-64"
"129","Jun 24, 2020 13:28:43.492183703 AEST","-82"
"130","Jun 24, 2020 13:28:43.498665824 AEST","-66"
"131","Jun 24, 2020 13:28:43.502366387 AEST","-64"
"132","Jun 24, 2020 13:28:43.505630361 AEST","-64"
"133","Jun 24, 2020 13:28:43.588246855 AEST","-68"
"134","Jun 24, 2020 13:28:43.689469312 AEST","-68"
"135","Jun 24, 2020 13:28:43.792919195 AEST","-64"
"136","Jun 24, 2020 13:28:43.995615885 AEST","-66"
"137","Jun 24, 2020 13:28:44.304036986 AEST","-66"
"138","Jun 24, 2020 13:28:44.405290756 AEST","-64"
"139","Jun 24, 2020 13:28:44.610323949 AEST","-68"
"140","Jun 24, 2020 13:28:44.712428033 AEST","-68"
"141","Jun 24, 2020 13:28:44.815471281 AEST","-66"
"142","Jun 24, 2020 13:28:44.917435841 AEST","-68"
"143","Jun 24, 2020 13:28:45.019635865 AEST","-66"
"144","Jun 24, 2020 13:28:45.123204227 AEST","-66"
"145","Jun 24, 2020 13:28:45.224831456 AEST","-64"
"146","Jun 24, 2020 13:28:45.327045098 AEST","-66"
"147","Jun 24, 2020 13:28:45.496046157 AEST","-64"
"148","Jun 24, 2020 13:28:45.508950327 AEST","-64"
"149","Jun 24, 2020 13:28:45.532195935 AEST","-66"
"150","Jun 24, 2020 13:28:45.554477672 AEST","-68"
"151","Jun 24, 2020 13:28:45.557462079 AEST","-68"
"152","Jun 24, 2020 13:28:45.561590079 AEST","-66"
"153","Jun 24, 2020 13:28:45.564473378 AEST","-68"
"154","Jun 24, 2020 13:28:45.839346900 AEST","-64"
"155","Jun 24, 2020 13:28:45.941328908 AEST","-66"
"156","Jun 24, 2020 13:28:46.061277817 AEST","-64"
"157","Jun 24, 2020 13:28:46.064587729 AEST","-66"
"158","Jun 24, 2020 13:28:46.071551228 AEST","-64"
"159","Jun 24, 2020 13:28:46.076332301 AEST","-64"
"160","Jun 24, 2020 13:28:46.088264524 AEST","-64"
"161","Jun 24, 2020 13:28:46.091435635 AEST","-64"
"162","Jun 24, 2020 13:28:46.146453581 AEST","-64"
"163","Jun 24, 2020 13:28:46.248637695 AEST","-66"
"164","Jun 24, 2020 13:28:46.352016441 AEST","-64"
"165","Jun 24, 2020 13:28:46.454417357 AEST","-64"
"166","Jun 24, 2020 13:28:46.555704489 AEST","-66"
"167","Jun 24, 2020 13:28:46.658058574 AEST","-68"
"168","Jun 24, 2020 13:28:46.760476128 AEST","-66"
"169","Jun 24, 2020 13:28:46.965396785 AEST","-66"
"170","Jun 24, 2020 13:28:47.170208387 AEST","-64"
"171","Jun 24, 2020 13:28:47.273417412 AEST","-66"
"172","Jun 24, 2020 13:28:47.374993826 AEST","-66"
"173","Jun 24, 2020 13:28:47.477329302 AEST","-64"
"174","Jun 24, 2020 13:28:47.544592555 AEST","-64"
"175","Jun 24, 2020 13:28:47.547818934 AEST","-64"
"176","Jun 24, 2020 13:28:47.551560569 AEST","-66"
"177","Jun 24, 2020 13:28:47.563612648 AEST","-68"
"178","Jun 24, 2020 13:28:47.566459907 AEST","-68"
"179","Jun 24, 2020 13:28:47.572131351 AEST","-68"
"180","Jun 24, 2020 13:28:47.575134246 AEST","-68"
"181","Jun 24, 2020 13:28:47.582158187 AEST","-64"
"182","Jun 24, 2020 13:28:47.588824875 AEST","-66"
"183","Jun 24, 2020 13:28:47.592067065 AEST","-64"
"184","Jun 24, 2020 13:28:47.595093916 AEST","-64"
"185","Jun 24, 2020 13:28:47.682074726 AEST","-64"
"186","Jun 24, 2020 13:28:47.785586398 AEST","-64"
"187","Jun 24, 2020 13:28:47.887670613 AEST","-64"
"188","Jun 24, 2020 13:28:48.091600722 AEST","-64"
"189","Jun 24, 2020 13:28:48.194728388 AEST","-64"
"190","Jun 24, 2020 13:28:48.296446817 AEST","-66"
