frame.number,frame.time,wlan_radio.signal_dbm
"138","Jun 24, 2020 13:26:31.696799594 AEST","-64"
"139","Jun 24, 2020 13:26:31.799140656 AEST","-64"
"140","Jun 24, 2020 13:26:31.901558970 AEST","-60"
"141","Jun 24, 2020 13:26:32.005006808 AEST","-58"
"142","Jun 24, 2020 13:26:32.208746750 AEST","-64"
"143","Jun 24, 2020 13:26:32.413580088 AEST","-64"
"144","Jun 24, 2020 13:26:32.517120259 AEST","-64"
"145","Jun 24, 2020 13:26:32.619530350 AEST","-58"
"146","Jun 24, 2020 13:26:32.925616068 AEST","-64"
"147","Jun 24, 2020 13:26:33.027950508 AEST","-64"
"148","Jun 24, 2020 13:26:33.130702164 AEST","-58"
"149","Jun 24, 2020 13:26:33.232800169 AEST","-56"
"150","Jun 24, 2020 13:26:33.539508207 AEST","-64"
"151","Jun 24, 2020 13:26:33.744718994 AEST","-68"
"152","Jun 24, 2020 13:26:33.847162510 AEST","-68"
"153","Jun 24, 2020 13:26:33.949635835 AEST","-60"
"154","Jun 24, 2020 13:26:34.053145137 AEST","-58"
"155","Jun 24, 2020 13:26:34.155527918 AEST","-64"
"156","Jun 24, 2020 13:26:34.359187285 AEST","-64"
"157","Jun 24, 2020 13:26:34.461577678 AEST","-64"
"158","Jun 24, 2020 13:26:34.667557722 AEST","-56"
"159","Jun 24, 2020 13:26:34.772288117 AEST","-56"
"160","Jun 24, 2020 13:26:34.973182790 AEST","-56"
"161","Jun 24, 2020 13:26:35.075982712 AEST","-56"
"162","Jun 24, 2020 13:26:35.280834274 AEST","-58"
"163","Jun 24, 2020 13:26:35.383300955 AEST","-68"
"164","Jun 24, 2020 13:26:35.689854462 AEST","-60"
"165","Jun 24, 2020 13:26:35.792810030 AEST","-60"
"166","Jun 24, 2020 13:26:35.895777160 AEST","-58"
"167","Jun 24, 2020 13:26:35.997463701 AEST","-60"
"168","Jun 24, 2020 13:26:36.100821392 AEST","-64"
"169","Jun 24, 2020 13:26:36.202427688 AEST","-60"
"170","Jun 24, 2020 13:26:36.309437172 AEST","-58"
"171","Jun 24, 2020 13:26:36.406651782 AEST","-68"
"172","Jun 24, 2020 13:26:36.715006174 AEST","-64"
"173","Jun 24, 2020 13:26:36.817392244 AEST","-64"
"174","Jun 24, 2020 13:26:37.021623689 AEST","-64"
"175","Jun 24, 2020 13:26:37.123983030 AEST","-64"
"176","Jun 24, 2020 13:26:37.227607493 AEST","-60"
"177","Jun 24, 2020 13:26:37.533140572 AEST","-68"
"178","Jun 24, 2020 13:26:37.636155106 AEST","-64"
"179","Jun 24, 2020 13:26:37.738440750 AEST","-64"
"180","Jun 24, 2020 13:26:37.840810640 AEST","-64"
"181","Jun 24, 2020 13:26:37.943217886 AEST","-64"
"182","Jun 24, 2020 13:26:38.045732482 AEST","-64"
"183","Jun 24, 2020 13:26:38.149166008 AEST","-60"
"184","Jun 24, 2020 13:26:38.250565349 AEST","-64"
"185","Jun 24, 2020 13:26:38.352832444 AEST","-68"
"186","Jun 24, 2020 13:26:38.455247296 AEST","-68"
"187","Jun 24, 2020 13:26:38.557218619 AEST","-68"
"188","Jun 24, 2020 13:26:38.865388721 AEST","-64"
"189","Jun 24, 2020 13:26:38.966876076 AEST","-64"
"190","Jun 24, 2020 13:26:39.172024267 AEST","-60"
"191","Jun 24, 2020 13:26:39.383954538 AEST","-72"
"192","Jun 24, 2020 13:26:39.581642027 AEST","-68"
"193","Jun 24, 2020 13:26:39.684280628 AEST","-68"
"194","Jun 24, 2020 13:26:39.785852089 AEST","-64"
"195","Jun 24, 2020 13:26:39.888304462 AEST","-64"
"196","Jun 24, 2020 13:26:39.991405814 AEST","-64"
"197","Jun 24, 2020 13:26:40.093645468 AEST","-64"
"198","Jun 24, 2020 13:26:40.197208001 AEST","-64"
"199","Jun 24, 2020 13:26:40.503294639 AEST","-72"
"200","Jun 24, 2020 13:26:40.708039392 AEST","-68"
"201","Jun 24, 2020 13:26:40.913392071 AEST","-64"
"202","Jun 24, 2020 13:26:41.016400645 AEST","-64"
"203","Jun 24, 2020 13:26:41.117001086 AEST","-64"
"204","Jun 24, 2020 13:26:41.219407994 AEST","-64"
"205","Jun 24, 2020 13:26:41.321776541 AEST","-64"
"206","Jun 24, 2020 13:26:41.424879436 AEST","-72"
"207","Jun 24, 2020 13:26:41.527754734 AEST","-72"
"208","Jun 24, 2020 13:26:41.629015916 AEST","-64"
"209","Jun 24, 2020 13:26:41.731426167 AEST","-64"
"210","Jun 24, 2020 13:26:41.833830683 AEST","-64"
"211","Jun 24, 2020 13:26:42.140981657 AEST","-64"
"212","Jun 24, 2020 13:26:42.346935567 AEST","-68"
"213","Jun 24, 2020 13:26:42.449366821 AEST","-66"
"214","Jun 24, 2020 13:26:42.550659790 AEST","-68"
"215","Jun 24, 2020 13:26:42.652938825 AEST","-64"
"216","Jun 24, 2020 13:26:42.755713724 AEST","-64"
"217","Jun 24, 2020 13:26:42.857898237 AEST","-64"
"218","Jun 24, 2020 13:26:42.960209713 AEST","-64"
"219","Jun 24, 2020 13:26:43.165776685 AEST","-64"
"220","Jun 24, 2020 13:26:43.267400956 AEST","-64"
"221","Jun 24, 2020 13:26:43.449531832 AEST","-60"
"222","Jun 24, 2020 13:26:43.452435435 AEST","-58"
"223","Jun 24, 2020 13:26:43.455270805 AEST","-58"
"224","Jun 24, 2020 13:26:43.472515152 AEST","-68"
"225","Jun 24, 2020 13:26:43.493078201 AEST","-68"
"226","Jun 24, 2020 13:26:43.505271143 AEST","-64"
"227","Jun 24, 2020 13:26:43.509399262 AEST","-64"
"228","Jun 24, 2020 13:26:43.513406548 AEST","-64"
"229","Jun 24, 2020 13:26:43.516979479 AEST","-64"
"230","Jun 24, 2020 13:26:43.521192424 AEST","-64"
"231","Jun 24, 2020 13:26:43.531737791 AEST","-64"
"232","Jun 24, 2020 13:26:43.533349035 AEST","-60"
"233","Jun 24, 2020 13:26:43.536227324 AEST","-64"
"234","Jun 24, 2020 13:26:43.575748806 AEST","-64"
"235","Jun 24, 2020 13:26:43.677477093 AEST","-60"
"236","Jun 24, 2020 13:26:43.779340696 AEST","-58"
"237","Jun 24, 2020 13:26:43.882303082 AEST","-60"
"238","Jun 24, 2020 13:26:43.984389728 AEST","-60"
"239","Jun 24, 2020 13:26:44.189147254 AEST","-60"
"240","Jun 24, 2020 13:26:44.291341277 AEST","-64"
"241","Jun 24, 2020 13:26:44.393846384 AEST","-68"
"242","Jun 24, 2020 13:26:44.497288626 AEST","-68"
"243","Jun 24, 2020 13:26:44.598583804 AEST","-68"
"244","Jun 24, 2020 13:26:44.700947836 AEST","-64"
"245","Jun 24, 2020 13:26:45.212978525 AEST","-64"
"246","Jun 24, 2020 13:26:45.316104197 AEST","-64"
"247","Jun 24, 2020 13:26:45.389816897 AEST","-72"
"248","Jun 24, 2020 13:26:45.398489187 AEST","-72"
"249","Jun 24, 2020 13:26:45.412253506 AEST","-68"
"250","Jun 24, 2020 13:26:45.418849328 AEST","-68"
"251","Jun 24, 2020 13:26:45.429459549 AEST","-64"
"252","Jun 24, 2020 13:26:45.439611070 AEST","-64"
"253","Jun 24, 2020 13:26:45.623714169 AEST","-64"
"254","Jun 24, 2020 13:26:45.724955778 AEST","-64"
"255","Jun 24, 2020 13:26:46.032379558 AEST","-58"
"256","Jun 24, 2020 13:26:46.134737133 AEST","-60"
"257","Jun 24, 2020 13:26:46.236988693 AEST","-56"
"258","Jun 24, 2020 13:26:46.339321144 AEST","-58"
"259","Jun 24, 2020 13:26:46.441884918 AEST","-72"
"260","Jun 24, 2020 13:26:46.748931274 AEST","-64"
"261","Jun 24, 2020 13:26:46.851354885 AEST","-64"
"262","Jun 24, 2020 13:26:46.954123586 AEST","-64"
"263","Jun 24, 2020 13:26:47.159220188 AEST","-64"
"264","Jun 24, 2020 13:26:47.260960157 AEST","-64"
"265","Jun 24, 2020 13:26:47.465752797 AEST","-68"
"266","Jun 24, 2020 13:26:47.569371668 AEST","-64"
"267","Jun 24, 2020 13:26:47.671842681 AEST","-58"
"268","Jun 24, 2020 13:26:47.719426607 AEST","-64"
"269","Jun 24, 2020 13:26:47.724582388 AEST","-58"
"270","Jun 24, 2020 13:26:47.731258755 AEST","-64"
"271","Jun 24, 2020 13:26:47.765881078 AEST","-64"
"272","Jun 24, 2020 13:26:47.768860670 AEST","-64"
"273","Jun 24, 2020 13:26:47.772566752 AEST","-64"
"274","Jun 24, 2020 13:26:47.788954588 AEST","-64"
"275","Jun 24, 2020 13:26:48.182498578 AEST","-56"
"276","Jun 24, 2020 13:26:48.387325759 AEST","-64"
"277","Jun 24, 2020 13:26:48.489896341 AEST","-64"
"278","Jun 24, 2020 13:26:48.694554421 AEST","-64"
"279","Jun 24, 2020 13:26:48.796889262 AEST","-64"
"280","Jun 24, 2020 13:26:48.899307013 AEST","-64"
"281","Jun 24, 2020 13:26:49.001824213 AEST","-60"
"282","Jun 24, 2020 13:26:49.104752704 AEST","-58"
"283","Jun 24, 2020 13:26:49.206525183 AEST","-60"
"284","Jun 24, 2020 13:26:49.309433892 AEST","-64"
"285","Jun 24, 2020 13:26:49.411303211 AEST","-68"
"286","Jun 24, 2020 13:26:49.513666927 AEST","-64"
"287","Jun 24, 2020 13:26:49.617319912 AEST","-64"
"288","Jun 24, 2020 13:26:49.718649960 AEST","-64"
"289","Jun 24, 2020 13:26:49.923284308 AEST","-64"
"290","Jun 24, 2020 13:26:50.025809298 AEST","-60"
"291","Jun 24, 2020 13:26:50.230609135 AEST","-58"
"292","Jun 24, 2020 13:26:50.332870327 AEST","-56"
"293","Jun 24, 2020 13:26:50.435295740 AEST","-64"
"294","Jun 24, 2020 13:26:50.641317247 AEST","-64"
"295","Jun 24, 2020 13:26:50.742609764 AEST","-64"
"296","Jun 24, 2020 13:26:50.844989480 AEST","-64"
"297","Jun 24, 2020 13:26:50.947303099 AEST","-58"
"298","Jun 24, 2020 13:26:51.049820648 AEST","-58"
"299","Jun 24, 2020 13:26:51.153269875 AEST","-56"
"300","Jun 24, 2020 13:26:51.255657083 AEST","-56"
"301","Jun 24, 2020 13:26:51.357391423 AEST","-64"
"302","Jun 24, 2020 13:26:51.459287303 AEST","-64"
"303","Jun 24, 2020 13:26:51.665260275 AEST","-64"
"304","Jun 24, 2020 13:26:51.767653000 AEST","-64"
"305","Jun 24, 2020 13:26:51.868833660 AEST","-60"
"306","Jun 24, 2020 13:26:51.971224286 AEST","-58"
"307","Jun 24, 2020 13:26:52.074846892 AEST","-58"
"308","Jun 24, 2020 13:26:52.176265645 AEST","-58"
"309","Jun 24, 2020 13:26:52.278457553 AEST","-58"
"310","Jun 24, 2020 13:26:52.381417749 AEST","-68"
"311","Jun 24, 2020 13:26:52.483247969 AEST","-68"
"312","Jun 24, 2020 13:26:52.995282245 AEST","-58"
"313","Jun 24, 2020 13:26:53.097781746 AEST","-58"
"314","Jun 24, 2020 13:26:53.201239078 AEST","-56"
"315","Jun 24, 2020 13:26:53.302514410 AEST","-58"
"316","Jun 24, 2020 13:26:53.404931450 AEST","-68"
"317","Jun 24, 2020 13:26:53.507513073 AEST","-66"
"318","Jun 24, 2020 13:26:53.713246382 AEST","-64"
"319","Jun 24, 2020 13:26:53.815746752 AEST","-64"
"320","Jun 24, 2020 13:26:53.917422190 AEST","-64"
"321","Jun 24, 2020 13:26:54.020462772 AEST","-60"
"322","Jun 24, 2020 13:26:54.121669312 AEST","-64"
"323","Jun 24, 2020 13:26:54.326440471 AEST","-58"
"324","Jun 24, 2020 13:26:54.429419326 AEST","-68"
"325","Jun 24, 2020 13:26:54.532398619 AEST","-68"
"326","Jun 24, 2020 13:26:54.634477874 AEST","-64"
"327","Jun 24, 2020 13:26:54.839093500 AEST","-64"
"328","Jun 24, 2020 13:26:54.940900101 AEST","-60"
"329","Jun 24, 2020 13:26:55.043286804 AEST","-60"
"330","Jun 24, 2020 13:26:55.248196372 AEST","-58"
"331","Jun 24, 2020 13:26:55.350483336 AEST","-58"
"332","Jun 24, 2020 13:26:55.453463501 AEST","-64"
"333","Jun 24, 2020 13:26:55.555277872 AEST","-68"
"334","Jun 24, 2020 13:26:55.657683023 AEST","-64"
"335","Jun 24, 2020 13:26:55.965391752 AEST","-64"
"336","Jun 24, 2020 13:26:56.068423509 AEST","-58"
"337","Jun 24, 2020 13:26:56.169653120 AEST","-58"
"338","Jun 24, 2020 13:26:56.272167034 AEST","-58"
"339","Jun 24, 2020 13:26:56.477447629 AEST","-64"
"340","Jun 24, 2020 13:26:56.584753152 AEST","-64"
"341","Jun 24, 2020 13:26:56.682502487 AEST","-64"
"342","Jun 24, 2020 13:26:56.785239402 AEST","-64"
"343","Jun 24, 2020 13:26:56.887283734 AEST","-64"
"344","Jun 24, 2020 13:26:56.989015446 AEST","-64"
"345","Jun 24, 2020 13:26:57.193788722 AEST","-58"
"346","Jun 24, 2020 13:26:57.297166850 AEST","-58"
"347","Jun 24, 2020 13:26:57.705594426 AEST","-64"
"348","Jun 24, 2020 13:26:58.012854390 AEST","-64"
"349","Jun 24, 2020 13:26:58.116355095 AEST","-64"
"350","Jun 24, 2020 13:26:58.422730242 AEST","-68"
"351","Jun 24, 2020 13:26:58.525084292 AEST","-64"
"352","Jun 24, 2020 13:26:58.628473473 AEST","-64"
"353","Jun 24, 2020 13:26:58.730421603 AEST","-64"
"354","Jun 24, 2020 13:26:58.935485590 AEST","-64"
"355","Jun 24, 2020 13:26:59.036969171 AEST","-64"
"356","Jun 24, 2020 13:26:59.139248155 AEST","-64"
"357","Jun 24, 2020 13:26:59.241676597 AEST","-64"
"358","Jun 24, 2020 13:26:59.447553257 AEST","-68"
"359","Jun 24, 2020 13:26:59.651597555 AEST","-64"
"360","Jun 24, 2020 13:26:59.753560113 AEST","-64"
"361","Jun 24, 2020 13:26:59.857140703 AEST","-64"
"362","Jun 24, 2020 13:26:59.958993310 AEST","-64"
"363","Jun 24, 2020 13:27:00.164357661 AEST","-64"
"364","Jun 24, 2020 13:27:00.265713262 AEST","-64"
"365","Jun 24, 2020 13:27:00.368018786 AEST","-68"
"366","Jun 24, 2020 13:27:00.470396027 AEST","-64"
"367","Jun 24, 2020 13:27:00.573426026 AEST","-64"
"368","Jun 24, 2020 13:27:00.883819308 AEST","-60"
"369","Jun 24, 2020 13:27:01.085415269 AEST","-58"
"370","Jun 24, 2020 13:27:01.393020622 AEST","-64"
"371","Jun 24, 2020 13:27:01.597415635 AEST","-64"
"372","Jun 24, 2020 13:27:01.699734125 AEST","-64"
"373","Jun 24, 2020 13:27:01.801595581 AEST","-64"
"374","Jun 24, 2020 13:27:01.904255825 AEST","-64"
"375","Jun 24, 2020 13:27:02.007692853 AEST","-56"
"376","Jun 24, 2020 13:27:02.108962439 AEST","-56"
"377","Jun 24, 2020 13:27:02.211167241 AEST","-64"
"378","Jun 24, 2020 13:27:02.415948338 AEST","-64"
"379","Jun 24, 2020 13:27:02.518361499 AEST","-64"
"380","Jun 24, 2020 13:27:02.620737145 AEST","-64"
"381","Jun 24, 2020 13:27:02.723782886 AEST","-68"
"382","Jun 24, 2020 13:27:02.825533779 AEST","-64"
"383","Jun 24, 2020 13:27:03.031505322 AEST","-64"
"384","Jun 24, 2020 13:27:03.132904097 AEST","-64"
"385","Jun 24, 2020 13:27:03.235157137 AEST","-64"
"386","Jun 24, 2020 13:27:03.543521623 AEST","-72"
"387","Jun 24, 2020 13:27:03.645457448 AEST","-68"
"388","Jun 24, 2020 13:27:03.747360154 AEST","-68"
"389","Jun 24, 2020 13:27:03.849529067 AEST","-68"
"390","Jun 24, 2020 13:27:03.951899469 AEST","-68"
"391","Jun 24, 2020 13:27:04.055481670 AEST","-66"
"392","Jun 24, 2020 13:27:04.157389597 AEST","-68"
"393","Jun 24, 2020 13:27:04.259263468 AEST","-66"
"394","Jun 24, 2020 13:27:04.361522608 AEST","-64"
"395","Jun 24, 2020 13:27:04.566313622 AEST","-72"
"396","Jun 24, 2020 13:27:04.772265707 AEST","-68"
"397","Jun 24, 2020 13:27:04.873532679 AEST","-68"
"398","Jun 24, 2020 13:27:04.977092957 AEST","-68"
"399","Jun 24, 2020 13:27:05.079490934 AEST","-64"
"400","Jun 24, 2020 13:27:05.180764024 AEST","-64"
"401","Jun 24, 2020 13:27:05.590796848 AEST","-68"
"402","Jun 24, 2020 13:27:05.693420076 AEST","-64"
"403","Jun 24, 2020 13:27:06.103482349 AEST","-58"
"404","Jun 24, 2020 13:27:06.204882742 AEST","-64"
"405","Jun 24, 2020 13:27:06.307130475 AEST","-64"
"406","Jun 24, 2020 13:27:06.409487818 AEST","-68"
"407","Jun 24, 2020 13:27:06.512190657 AEST","-68"
"408","Jun 24, 2020 13:27:06.614377967 AEST","-72"
"409","Jun 24, 2020 13:27:06.716842134 AEST","-64"
"410","Jun 24, 2020 13:27:06.820335476 AEST","-66"
"411","Jun 24, 2020 13:27:06.921464425 AEST","-64"
"412","Jun 24, 2020 13:27:07.023935617 AEST","-64"
"413","Jun 24, 2020 13:27:07.127483150 AEST","-64"
"414","Jun 24, 2020 13:27:07.228741948 AEST","-64"
"415","Jun 24, 2020 13:27:07.331096495 AEST","-62"
"416","Jun 24, 2020 13:27:07.945502003 AEST","-64"
"417","Jun 24, 2020 13:27:08.253417275 AEST","-64"
"418","Jun 24, 2020 13:27:08.355791608 AEST","-64"
"419","Jun 24, 2020 13:27:08.457501882 AEST","-66"
"420","Jun 24, 2020 13:27:08.559897791 AEST","-72"
"421","Jun 24, 2020 13:27:08.764843437 AEST","-72"
"422","Jun 24, 2020 13:27:08.867313490 AEST","-72"
"423","Jun 24, 2020 13:27:08.969458139 AEST","-66"
"424","Jun 24, 2020 13:27:09.175443309 AEST","-64"
"425","Jun 24, 2020 13:27:09.276722456 AEST","-64"
"426","Jun 24, 2020 13:27:09.379098878 AEST","-64"
"427","Jun 24, 2020 13:27:09.481466819 AEST","-72"
"428","Jun 24, 2020 13:27:10.198291545 AEST","-68"
"429","Jun 24, 2020 13:27:10.505533878 AEST","-58"
"430","Jun 24, 2020 13:27:10.607897215 AEST","-58"
"431","Jun 24, 2020 13:27:10.710235955 AEST","-58"
"432","Jun 24, 2020 13:27:10.916221722 AEST","-58"
"433","Jun 24, 2020 13:27:11.017468064 AEST","-58"
"434","Jun 24, 2020 13:27:11.119849275 AEST","-56"
"435","Jun 24, 2020 13:27:11.222287327 AEST","-56"
"436","Jun 24, 2020 13:27:11.529519639 AEST","-58"
"437","Jun 24, 2020 13:27:11.631889938 AEST","-58"
"438","Jun 24, 2020 13:27:11.734377206 AEST","-58"
"439","Jun 24, 2020 13:27:11.837837690 AEST","-58"
"440","Jun 24, 2020 13:27:12.041491579 AEST","-58"
"441","Jun 24, 2020 13:27:12.143873414 AEST","-56"
"442","Jun 24, 2020 13:27:12.246670260 AEST","-60"
"443","Jun 24, 2020 13:27:12.349248299 AEST","-58"
"444","Jun 24, 2020 13:27:12.452212166 AEST","-60"
"445","Jun 24, 2020 13:27:12.554630512 AEST","-60"
"446","Jun 24, 2020 13:27:12.655841219 AEST","-60"
"447","Jun 24, 2020 13:27:12.860642528 AEST","-64"
"448","Jun 24, 2020 13:27:13.065457814 AEST","-64"
"449","Jun 24, 2020 13:27:13.270843994 AEST","-60"
