frame.number,frame.time,wlan_radio.signal_dbm
"103","Jun 24, 2020 13:40:28.296408642 AEST","-60"
"104","Jun 24, 2020 13:40:28.398050028 AEST","-60"
"105","Jun 24, 2020 13:40:28.500449455 AEST","-58"
"106","Jun 24, 2020 13:40:28.603856867 AEST","-60"
"107","Jun 24, 2020 13:40:28.705116731 AEST","-60"
"108","Jun 24, 2020 13:40:28.807912727 AEST","-64"
"109","Jun 24, 2020 13:40:28.909892454 AEST","-60"
"110","Jun 24, 2020 13:40:29.012463239 AEST","-60"
"111","Jun 24, 2020 13:40:29.114818997 AEST","-64"
"112","Jun 24, 2020 13:40:29.218834705 AEST","-60"
"113","Jun 24, 2020 13:40:29.321436448 AEST","-60"
"114","Jun 24, 2020 13:40:29.421841211 AEST","-60"
"115","Jun 24, 2020 13:40:29.524264670 AEST","-58"
"116","Jun 24, 2020 13:40:29.729101984 AEST","-60"
"117","Jun 24, 2020 13:40:30.037390952 AEST","-64"
"118","Jun 24, 2020 13:40:30.241166136 AEST","-64"
"119","Jun 24, 2020 13:40:30.344618133 AEST","-64"
"120","Jun 24, 2020 13:40:30.445917093 AEST","-60"
"121","Jun 24, 2020 13:40:30.548571042 AEST","-64"
"122","Jun 24, 2020 13:40:30.650805487 AEST","-58"
"123","Jun 24, 2020 13:40:30.753185883 AEST","-60"
"124","Jun 24, 2020 13:40:30.855995656 AEST","-64"
"125","Jun 24, 2020 13:40:30.957865928 AEST","-64"
"126","Jun 24, 2020 13:40:31.060291836 AEST","-60"
"127","Jun 24, 2020 13:40:31.163161203 AEST","-60"
"128","Jun 24, 2020 13:40:31.368629892 AEST","-64"
"129","Jun 24, 2020 13:40:31.572419458 AEST","-60"
"130","Jun 24, 2020 13:40:31.679387056 AEST","-60"
"131","Jun 24, 2020 13:40:31.981872228 AEST","-58"
"132","Jun 24, 2020 13:40:32.088254141 AEST","-64"
"133","Jun 24, 2020 13:40:32.191289892 AEST","-64"
"134","Jun 24, 2020 13:40:32.289034708 AEST","-60"
"135","Jun 24, 2020 13:40:32.392610121 AEST","-60"
"136","Jun 24, 2020 13:40:32.495004400 AEST","-64"
"137","Jun 24, 2020 13:40:32.596393177 AEST","-60"
"138","Jun 24, 2020 13:40:32.698595147 AEST","-60"
"139","Jun 24, 2020 13:40:32.801994176 AEST","-64"
"140","Jun 24, 2020 13:40:32.904354642 AEST","-60"
"141","Jun 24, 2020 13:40:33.006991387 AEST","-58"
"142","Jun 24, 2020 13:40:33.108386673 AEST","-64"
"143","Jun 24, 2020 13:40:33.211317120 AEST","-60"
"144","Jun 24, 2020 13:40:33.313203384 AEST","-64"
"145","Jun 24, 2020 13:40:33.416574436 AEST","-64"
"146","Jun 24, 2020 13:40:33.518067391 AEST","-64"
"147","Jun 24, 2020 13:40:33.620250979 AEST","-60"
"148","Jun 24, 2020 13:40:33.723824822 AEST","-60"
"149","Jun 24, 2020 13:40:34.030067316 AEST","-60"
"150","Jun 24, 2020 13:40:34.132204837 AEST","-64"
"151","Jun 24, 2020 13:40:34.235741894 AEST","-64"
"152","Jun 24, 2020 13:40:34.337037352 AEST","-60"
"153","Jun 24, 2020 13:40:34.441368384 AEST","-58"
"154","Jun 24, 2020 13:40:34.542035123 AEST","-60"
"155","Jun 24, 2020 13:40:34.746804564 AEST","-60"
"156","Jun 24, 2020 13:40:34.849397140 AEST","-64"
"157","Jun 24, 2020 13:40:34.952392340 AEST","-64"
"158","Jun 24, 2020 13:40:35.053883276 AEST","-64"
"159","Jun 24, 2020 13:40:35.156180547 AEST","-64"
"160","Jun 24, 2020 13:40:35.259079908 AEST","-60"
"161","Jun 24, 2020 13:40:35.360982085 AEST","-60"
"162","Jun 24, 2020 13:40:35.465092839 AEST","-60"
"163","Jun 24, 2020 13:40:35.566029534 AEST","-60"
"164","Jun 24, 2020 13:40:35.668204729 AEST","-60"
"165","Jun 24, 2020 13:40:35.873384974 AEST","-60"
"166","Jun 24, 2020 13:40:35.975380899 AEST","-64"
"167","Jun 24, 2020 13:40:36.180200806 AEST","-60"
"168","Jun 24, 2020 13:40:36.282652438 AEST","-64"
"169","Jun 24, 2020 13:40:36.384984734 AEST","-60"
"170","Jun 24, 2020 13:40:36.488546826 AEST","-58"
"171","Jun 24, 2020 13:40:36.591528116 AEST","-60"
"172","Jun 24, 2020 13:40:36.897778733 AEST","-60"
"173","Jun 24, 2020 13:40:37.000504642 AEST","-64"
"174","Jun 24, 2020 13:40:37.103738177 AEST","-64"
"175","Jun 24, 2020 13:40:37.307745297 AEST","-60"
"176","Jun 24, 2020 13:40:37.409042278 AEST","-64"
"177","Jun 24, 2020 13:40:37.512559541 AEST","-60"
"178","Jun 24, 2020 13:40:37.613909807 AEST","-58"
"179","Jun 24, 2020 13:40:37.716170606 AEST","-64"
"180","Jun 24, 2020 13:40:37.819799927 AEST","-64"
"181","Jun 24, 2020 13:40:37.921327340 AEST","-64"
"182","Jun 24, 2020 13:40:38.023462024 AEST","-60"
"183","Jun 24, 2020 13:40:38.125912589 AEST","-60"
"184","Jun 24, 2020 13:40:38.228162746 AEST","-64"
"185","Jun 24, 2020 13:40:38.432965184 AEST","-64"
"186","Jun 24, 2020 13:40:38.536531074 AEST","-60"
"187","Jun 24, 2020 13:40:38.637918768 AEST","-60"
"188","Jun 24, 2020 13:40:38.740214665 AEST","-60"
"189","Jun 24, 2020 13:40:38.842711867 AEST","-64"
"190","Jun 24, 2020 13:40:39.047451562 AEST","-64"
"191","Jun 24, 2020 13:40:39.149830681 AEST","-60"
"192","Jun 24, 2020 13:40:39.252161808 AEST","-60"
"193","Jun 24, 2020 13:40:39.354574976 AEST","-64"
"194","Jun 24, 2020 13:40:39.456960081 AEST","-64"
"195","Jun 24, 2020 13:40:39.559316728 AEST","-60"
"196","Jun 24, 2020 13:40:39.661841140 AEST","-64"
"197","Jun 24, 2020 13:40:39.764188976 AEST","-58"
"198","Jun 24, 2020 13:40:39.867745814 AEST","-64"
"199","Jun 24, 2020 13:40:39.969417447 AEST","-64"
"200","Jun 24, 2020 13:40:40.072490828 AEST","-60"
"201","Jun 24, 2020 13:40:40.173895922 AEST","-64"
"202","Jun 24, 2020 13:40:40.276174699 AEST","-58"
"203","Jun 24, 2020 13:40:40.378604910 AEST","-64"
"204","Jun 24, 2020 13:40:40.480904999 AEST","-60"
"205","Jun 24, 2020 13:40:40.686217650 AEST","-60"
"206","Jun 24, 2020 13:40:40.788493710 AEST","-64"
"207","Jun 24, 2020 13:40:40.890700990 AEST","-64"
"208","Jun 24, 2020 13:40:40.994114086 AEST","-60"
"209","Jun 24, 2020 13:40:41.095381955 AEST","-60"
"210","Jun 24, 2020 13:40:41.301330421 AEST","-60"
"211","Jun 24, 2020 13:40:41.403719505 AEST","-64"
"212","Jun 24, 2020 13:40:41.505093854 AEST","-60"
"213","Jun 24, 2020 13:40:41.607404637 AEST","-58"
"214","Jun 24, 2020 13:40:41.709723472 AEST","-58"
"215","Jun 24, 2020 13:40:41.812157260 AEST","-64"
"216","Jun 24, 2020 13:40:41.915699977 AEST","-64"
"217","Jun 24, 2020 13:40:42.016949907 AEST","-60"
"218","Jun 24, 2020 13:40:42.120402405 AEST","-64"
"219","Jun 24, 2020 13:40:42.221893204 AEST","-60"
"220","Jun 24, 2020 13:40:42.324115247 AEST","-64"
"221","Jun 24, 2020 13:40:42.426851908 AEST","-64"
"222","Jun 24, 2020 13:40:42.632496265 AEST","-58"
"223","Jun 24, 2020 13:40:42.733916330 AEST","-64"
"224","Jun 24, 2020 13:40:42.836106121 AEST","-64"
"225","Jun 24, 2020 13:40:42.938672481 AEST","-64"
"226","Jun 24, 2020 13:40:43.040929895 AEST","-60"
"227","Jun 24, 2020 13:40:43.245710141 AEST","-60"
"228","Jun 24, 2020 13:40:43.465391345 AEST","-60"
"229","Jun 24, 2020 13:40:43.475962959 AEST","-64"
"230","Jun 24, 2020 13:40:43.485456082 AEST","-60"
"231","Jun 24, 2020 13:40:43.487994040 AEST","-64"
"232","Jun 24, 2020 13:40:43.493055698 AEST","-64"
"233","Jun 24, 2020 13:40:43.553106899 AEST","-64"
"234","Jun 24, 2020 13:40:43.655480311 AEST","-64"
"235","Jun 24, 2020 13:40:43.860094629 AEST","-64"
"236","Jun 24, 2020 13:40:43.962557322 AEST","-64"
"237","Jun 24, 2020 13:40:44.064969371 AEST","-64"
"238","Jun 24, 2020 13:40:44.167374213 AEST","-60"
"239","Jun 24, 2020 13:40:44.269860537 AEST","-58"
"240","Jun 24, 2020 13:40:44.372079334 AEST","-58"
"241","Jun 24, 2020 13:40:44.475077200 AEST","-58"
"242","Jun 24, 2020 13:40:44.577334179 AEST","-60"
"243","Jun 24, 2020 13:40:44.680512075 AEST","-60"
"244","Jun 24, 2020 13:40:44.781843034 AEST","-58"
"245","Jun 24, 2020 13:40:44.884102008 AEST","-60"
"246","Jun 24, 2020 13:40:44.986749991 AEST","-64"
"247","Jun 24, 2020 13:40:45.293717692 AEST","-58"
"248","Jun 24, 2020 13:40:45.396106509 AEST","-60"
"249","Jun 24, 2020 13:40:45.601308260 AEST","-58"
"250","Jun 24, 2020 13:40:45.703584704 AEST","-60"
"251","Jun 24, 2020 13:40:45.805907672 AEST","-58"
"252","Jun 24, 2020 13:40:45.908111132 AEST","-64"
"253","Jun 24, 2020 13:40:46.010562126 AEST","-60"
"254","Jun 24, 2020 13:40:46.113462128 AEST","-64"
"255","Jun 24, 2020 13:40:46.142517513 AEST","-60"
"256","Jun 24, 2020 13:40:46.165050279 AEST","-60"
"257","Jun 24, 2020 13:40:46.215305782 AEST","-64"
"258","Jun 24, 2020 13:40:46.317819150 AEST","-60"
"259","Jun 24, 2020 13:40:46.420080344 AEST","-60"
"260","Jun 24, 2020 13:40:46.522526865 AEST","-64"
"261","Jun 24, 2020 13:40:46.625412988 AEST","-60"
"262","Jun 24, 2020 13:40:46.727330429 AEST","-58"
"263","Jun 24, 2020 13:40:46.830329711 AEST","-64"
"264","Jun 24, 2020 13:40:46.932088113 AEST","-64"
"265","Jun 24, 2020 13:40:47.034676043 AEST","-64"
