frame.number,frame.time,wlan_radio.signal_dbm
"370","Jun 24, 2020 13:39:46.086850169 AEST","-64"
"371","Jun 24, 2020 13:39:46.100143412 AEST","-60"
"372","Jun 24, 2020 13:39:46.102496474 AEST","-58"
"373","Jun 24, 2020 13:39:46.107693777 AEST","-64"
"374","Jun 24, 2020 13:39:46.110184905 AEST","-64"
"375","Jun 24, 2020 13:39:46.117600997 AEST","-60"
"376","Jun 24, 2020 13:39:46.120441112 AEST","-60"
"377","Jun 24, 2020 13:39:46.123935061 AEST","-60"
"378","Jun 24, 2020 13:39:46.126735300 AEST","-60"
"379","Jun 24, 2020 13:39:46.134021086 AEST","-64"
"380","Jun 24, 2020 13:39:46.143709342 AEST","-62"
"381","Jun 24, 2020 13:39:46.146608386 AEST","-64"
"382","Jun 24, 2020 13:39:46.149496198 AEST","-64"
"383","Jun 24, 2020 13:39:46.209512748 AEST","-64"
"384","Jun 24, 2020 13:39:46.415500802 AEST","-64"
"385","Jun 24, 2020 13:39:46.517384928 AEST","-64"
"386","Jun 24, 2020 13:39:46.619124740 AEST","-62"
"387","Jun 24, 2020 13:39:46.728081775 AEST","-64"
"388","Jun 24, 2020 13:39:46.825082813 AEST","-64"
"389","Jun 24, 2020 13:39:46.926353177 AEST","-64"
"390","Jun 24, 2020 13:39:47.028706300 AEST","-64"
"391","Jun 24, 2020 13:39:47.131120788 AEST","-64"
"392","Jun 24, 2020 13:39:47.233518578 AEST","-64"
"393","Jun 24, 2020 13:39:47.336093550 AEST","-64"
"394","Jun 24, 2020 13:39:47.438631682 AEST","-64"
"395","Jun 24, 2020 13:39:47.541374109 AEST","-64"
"396","Jun 24, 2020 13:39:47.745628739 AEST","-64"
"397","Jun 24, 2020 13:39:47.847907227 AEST","-62"
"398","Jun 24, 2020 13:39:47.950425854 AEST","-64"
"399","Jun 24, 2020 13:39:48.155075584 AEST","-64"
"400","Jun 24, 2020 13:39:48.359897241 AEST","-64"
"401","Jun 24, 2020 13:39:48.667077222 AEST","-64"
"402","Jun 24, 2020 13:39:49.076746721 AEST","-64"
"403","Jun 24, 2020 13:39:49.281538234 AEST","-64"
"404","Jun 24, 2020 13:39:49.384112181 AEST","-64"
"405","Jun 24, 2020 13:39:49.589862365 AEST","-64"
"406","Jun 24, 2020 13:39:49.691095291 AEST","-64"
"407","Jun 24, 2020 13:39:49.793619607 AEST","-64"
"408","Jun 24, 2020 13:39:49.897065198 AEST","-64"
"409","Jun 24, 2020 13:39:49.998424777 AEST","-64"
"410","Jun 24, 2020 13:39:50.101408354 AEST","-64"
"411","Jun 24, 2020 13:39:50.305506042 AEST","-64"
"412","Jun 24, 2020 13:39:50.408386491 AEST","-64"
"413","Jun 24, 2020 13:39:50.510697012 AEST","-64"
"414","Jun 24, 2020 13:39:50.613420608 AEST","-64"
"415","Jun 24, 2020 13:39:50.817450875 AEST","-64"
"416","Jun 24, 2020 13:39:50.920673188 AEST","-64"
"417","Jun 24, 2020 13:39:51.022271455 AEST","-64"
"418","Jun 24, 2020 13:39:51.124680800 AEST","-64"
"419","Jun 24, 2020 13:39:51.227042696 AEST","-64"
"420","Jun 24, 2020 13:39:51.432060171 AEST","-64"
"421","Jun 24, 2020 13:39:51.534296636 AEST","-64"
"422","Jun 24, 2020 13:39:51.637425513 AEST","-64"
"423","Jun 24, 2020 13:39:51.944720971 AEST","-64"
"424","Jun 24, 2020 13:39:52.151444442 AEST","-64"
"425","Jun 24, 2020 13:39:52.251248457 AEST","-64"
"426","Jun 24, 2020 13:39:52.353426625 AEST","-64"
"427","Jun 24, 2020 13:39:52.456565739 AEST","-64"
"428","Jun 24, 2020 13:39:52.558864372 AEST","-64"
"429","Jun 24, 2020 13:39:52.660744325 AEST","-64"
"430","Jun 24, 2020 13:39:52.768371639 AEST","-64"
"431","Jun 24, 2020 13:39:52.868482700 AEST","-64"
"432","Jun 24, 2020 13:39:52.969028579 AEST","-64"
"433","Jun 24, 2020 13:39:53.070378979 AEST","-64"
"434","Jun 24, 2020 13:39:53.275133067 AEST","-64"
"435","Jun 24, 2020 13:39:53.377557235 AEST","-64"
"436","Jun 24, 2020 13:39:53.480084539 AEST","-64"
"437","Jun 24, 2020 13:39:53.582203820 AEST","-64"
"438","Jun 24, 2020 13:39:53.684636016 AEST","-64"
"439","Jun 24, 2020 13:39:53.786990795 AEST","-64"
"440","Jun 24, 2020 13:39:53.889396819 AEST","-64"
"441","Jun 24, 2020 13:39:54.094800397 AEST","-64"
"442","Jun 24, 2020 13:39:54.300188721 AEST","-64"
"443","Jun 24, 2020 13:39:54.401473640 AEST","-64"
"444","Jun 24, 2020 13:39:54.504324759 AEST","-64"
"445","Jun 24, 2020 13:39:54.607340241 AEST","-64"
"446","Jun 24, 2020 13:39:54.708733318 AEST","-64"
"447","Jun 24, 2020 13:39:54.811223422 AEST","-64"
"448","Jun 24, 2020 13:39:54.913428345 AEST","-64"
"449","Jun 24, 2020 13:39:55.016992929 AEST","-64"
