frame.number,frame.time,wlan_radio.signal_dbm
"103","Jun 24, 2020 13:48:28.900086041 AEST","-64"
"104","Jun 24, 2020 13:48:29.004112219 AEST","-68"
"105","Jun 24, 2020 13:48:29.104956352 AEST","-68"
"106","Jun 24, 2020 13:48:29.311394922 AEST","-64"
"107","Jun 24, 2020 13:48:29.412079229 AEST","-70"
"108","Jun 24, 2020 13:48:29.514699713 AEST","-68"
"109","Jun 24, 2020 13:48:29.617386648 AEST","-66"
"110","Jun 24, 2020 13:48:29.719660782 AEST","-70"
"111","Jun 24, 2020 13:48:29.821879792 AEST","-70"
"112","Jun 24, 2020 13:48:29.924115540 AEST","-70"
"113","Jun 24, 2020 13:48:30.026551506 AEST","-66"
"114","Jun 24, 2020 13:48:30.130050568 AEST","-68"
"115","Jun 24, 2020 13:48:30.231428552 AEST","-68"
"116","Jun 24, 2020 13:48:30.334842357 AEST","-68"
"117","Jun 24, 2020 13:48:30.436048229 AEST","-68"
"118","Jun 24, 2020 13:48:30.538665264 AEST","-68"
"119","Jun 24, 2020 13:48:30.572609697 AEST","-70"
"120","Jun 24, 2020 13:48:30.576450196 AEST","-72"
"121","Jun 24, 2020 13:48:30.589398071 AEST","-68"
"122","Jun 24, 2020 13:48:30.593387285 AEST","-70"
"123","Jun 24, 2020 13:48:30.596274030 AEST","-68"
"124","Jun 24, 2020 13:48:30.641436810 AEST","-68"
"125","Jun 24, 2020 13:48:30.743518461 AEST","-68"
"126","Jun 24, 2020 13:48:30.845848473 AEST","-68"
"127","Jun 24, 2020 13:48:30.948035383 AEST","-66"
"128","Jun 24, 2020 13:48:31.050465666 AEST","-68"
"129","Jun 24, 2020 13:48:31.152919293 AEST","-66"
"130","Jun 24, 2020 13:48:31.255404188 AEST","-66"
"131","Jun 24, 2020 13:48:31.357831674 AEST","-66"
"132","Jun 24, 2020 13:48:31.562498493 AEST","-68"
"133","Jun 24, 2020 13:48:31.665333006 AEST","-66"
"134","Jun 24, 2020 13:48:31.768416767 AEST","-68"
"135","Jun 24, 2020 13:48:31.869776669 AEST","-68"
"136","Jun 24, 2020 13:48:31.972041808 AEST","-68"
"137","Jun 24, 2020 13:48:32.075636435 AEST","-68"
"138","Jun 24, 2020 13:48:32.181436153 AEST","-66"
"139","Jun 24, 2020 13:48:32.280844918 AEST","-70"
"140","Jun 24, 2020 13:48:32.382886435 AEST","-68"
"141","Jun 24, 2020 13:48:32.486055137 AEST","-66"
"142","Jun 24, 2020 13:48:32.587709489 AEST","-72"
"143","Jun 24, 2020 13:48:32.689597301 AEST","-70"
"144","Jun 24, 2020 13:48:32.792419588 AEST","-70"
"145","Jun 24, 2020 13:48:32.893785149 AEST","-70"
"146","Jun 24, 2020 13:48:32.996078898 AEST","-70"
"147","Jun 24, 2020 13:48:33.098410923 AEST","-70"
"148","Jun 24, 2020 13:48:33.201134761 AEST","-66"
"149","Jun 24, 2020 13:48:33.303499638 AEST","-68"
"150","Jun 24, 2020 13:48:33.405631299 AEST","-68"
"151","Jun 24, 2020 13:48:33.508039082 AEST","-68"
"152","Jun 24, 2020 13:48:33.610622874 AEST","-68"
"153","Jun 24, 2020 13:48:33.713464030 AEST","-72"
"154","Jun 24, 2020 13:48:33.917796285 AEST","-68"
"155","Jun 24, 2020 13:48:34.020046339 AEST","-68"
"156","Jun 24, 2020 13:48:34.122484951 AEST","-68"
"157","Jun 24, 2020 13:48:34.225387617 AEST","-70"
"158","Jun 24, 2020 13:48:34.429728942 AEST","-68"
"159","Jun 24, 2020 13:48:34.532058781 AEST","-70"
"160","Jun 24, 2020 13:48:34.634573941 AEST","-70"
"161","Jun 24, 2020 13:48:34.840406695 AEST","-70"
"162","Jun 24, 2020 13:48:34.941687339 AEST","-70"
"163","Jun 24, 2020 13:48:35.146412043 AEST","-70"
"164","Jun 24, 2020 13:48:35.248970735 AEST","-72"
"165","Jun 24, 2020 13:48:35.351384623 AEST","-70"
"166","Jun 24, 2020 13:48:35.454814699 AEST","-72"
"167","Jun 24, 2020 13:48:35.556033436 AEST","-72"
"168","Jun 24, 2020 13:48:35.658683957 AEST","-72"
"169","Jun 24, 2020 13:48:35.760875325 AEST","-70"
"170","Jun 24, 2020 13:48:35.863251761 AEST","-68"
"171","Jun 24, 2020 13:48:35.965697144 AEST","-68"
"172","Jun 24, 2020 13:48:36.068240070 AEST","-70"
"173","Jun 24, 2020 13:48:36.170443357 AEST","-72"
"174","Jun 24, 2020 13:48:36.272786902 AEST","-70"
"175","Jun 24, 2020 13:48:36.376062161 AEST","-70"
"176","Jun 24, 2020 13:48:36.478234687 AEST","-70"
"177","Jun 24, 2020 13:48:36.581170024 AEST","-70"
"178","Jun 24, 2020 13:48:36.682539696 AEST","-70"
"179","Jun 24, 2020 13:48:36.887306025 AEST","-68"
"180","Jun 24, 2020 13:48:36.993345028 AEST","-70"
"181","Jun 24, 2020 13:48:37.092122804 AEST","-70"
"182","Jun 24, 2020 13:48:37.194395302 AEST","-72"
"183","Jun 24, 2020 13:48:37.297468207 AEST","-72"
"184","Jun 24, 2020 13:48:37.399385606 AEST","-70"
"185","Jun 24, 2020 13:48:37.501734790 AEST","-66"
"186","Jun 24, 2020 13:48:37.604623645 AEST","-72"
"187","Jun 24, 2020 13:48:37.706391455 AEST","-68"
"188","Jun 24, 2020 13:48:37.808808678 AEST","-70"
"189","Jun 24, 2020 13:48:37.911230848 AEST","-72"
"190","Jun 24, 2020 13:48:38.013879476 AEST","-72"
"191","Jun 24, 2020 13:48:38.218430155 AEST","-70"
"192","Jun 24, 2020 13:48:38.321432750 AEST","-72"
"193","Jun 24, 2020 13:48:38.424340014 AEST","-70"
"194","Jun 24, 2020 13:48:38.526485035 AEST","-72"
"195","Jun 24, 2020 13:48:38.629150121 AEST","-72"
"196","Jun 24, 2020 13:48:38.730421018 AEST","-70"
"197","Jun 24, 2020 13:48:38.832744920 AEST","-70"
"198","Jun 24, 2020 13:48:38.936354880 AEST","-72"
"199","Jun 24, 2020 13:48:39.140316489 AEST","-70"
"200","Jun 24, 2020 13:48:39.242420414 AEST","-68"
"201","Jun 24, 2020 13:48:39.345427937 AEST","-70"
"202","Jun 24, 2020 13:48:39.447658578 AEST","-72"
"203","Jun 24, 2020 13:48:39.549638121 AEST","-72"
"204","Jun 24, 2020 13:48:39.653166380 AEST","-72"
"205","Jun 24, 2020 13:48:39.754404252 AEST","-72"
"206","Jun 24, 2020 13:48:39.959194582 AEST","-72"
"207","Jun 24, 2020 13:48:40.061601391 AEST","-70"
"208","Jun 24, 2020 13:48:40.164249670 AEST","-72"
"209","Jun 24, 2020 13:48:40.266404465 AEST","-70"
"210","Jun 24, 2020 13:48:40.368954885 AEST","-70"
"211","Jun 24, 2020 13:48:40.472344140 AEST","-72"
"212","Jun 24, 2020 13:48:40.574067532 AEST","-72"
"213","Jun 24, 2020 13:48:40.677151720 AEST","-72"
"214","Jun 24, 2020 13:48:40.778386503 AEST","-70"
"215","Jun 24, 2020 13:48:40.880918305 AEST","-70"
"216","Jun 24, 2020 13:48:40.984340350 AEST","-72"
"217","Jun 24, 2020 13:48:41.086748886 AEST","-70"
"218","Jun 24, 2020 13:48:41.188500139 AEST","-72"
"219","Jun 24, 2020 13:48:41.290436122 AEST","-72"
"220","Jun 24, 2020 13:48:41.393369870 AEST","-70"
"221","Jun 24, 2020 13:48:41.495413282 AEST","-72"
"222","Jun 24, 2020 13:48:41.703009211 AEST","-70"
"223","Jun 24, 2020 13:48:41.904732350 AEST","-72"
"224","Jun 24, 2020 13:48:42.007190318 AEST","-72"
"225","Jun 24, 2020 13:48:42.110144749 AEST","-70"
"226","Jun 24, 2020 13:48:42.211943089 AEST","-68"
"227","Jun 24, 2020 13:48:42.314386491 AEST","-72"
"228","Jun 24, 2020 13:48:42.417079801 AEST","-72"
"229","Jun 24, 2020 13:48:42.520323649 AEST","-66"
"230","Jun 24, 2020 13:48:42.622682001 AEST","-68"
"231","Jun 24, 2020 13:48:42.723917089 AEST","-72"
"232","Jun 24, 2020 13:48:42.826347622 AEST","-72"
"233","Jun 24, 2020 13:48:42.928788037 AEST","-68"
"234","Jun 24, 2020 13:48:43.031822981 AEST","-72"
"235","Jun 24, 2020 13:48:43.134752327 AEST","-70"
"236","Jun 24, 2020 13:48:43.235935366 AEST","-68"
"237","Jun 24, 2020 13:48:43.338366531 AEST","-70"
"238","Jun 24, 2020 13:48:43.440769783 AEST","-68"
"239","Jun 24, 2020 13:48:43.472973072 AEST","-66"
"240","Jun 24, 2020 13:48:43.478277457 AEST","-72"
"241","Jun 24, 2020 13:48:43.488926854 AEST","-72"
"242","Jun 24, 2020 13:48:43.496445507 AEST","-66"
"243","Jun 24, 2020 13:48:43.500455309 AEST","-72"
"244","Jun 24, 2020 13:48:43.503124167 AEST","-72"
"245","Jun 24, 2020 13:48:43.543454083 AEST","-68"
"246","Jun 24, 2020 13:48:43.645585634 AEST","-68"
"247","Jun 24, 2020 13:48:43.748065108 AEST","-72"
"248","Jun 24, 2020 13:48:43.850459661 AEST","-68"
"249","Jun 24, 2020 13:48:43.952765050 AEST","-72"
"250","Jun 24, 2020 13:48:44.055146295 AEST","-70"
"251","Jun 24, 2020 13:48:44.157546577 AEST","-70"
"252","Jun 24, 2020 13:48:44.259935441 AEST","-72"
"253","Jun 24, 2020 13:48:44.464881036 AEST","-72"
"254","Jun 24, 2020 13:48:44.567708312 AEST","-68"
"255","Jun 24, 2020 13:48:44.571139488 AEST","-66"
"256","Jun 24, 2020 13:48:44.575953377 AEST","-68"
"257","Jun 24, 2020 13:48:44.579851336 AEST","-70"
"258","Jun 24, 2020 13:48:44.583080974 AEST","-68"
"259","Jun 24, 2020 13:48:44.584820592 AEST","-70"
"260","Jun 24, 2020 13:48:44.669580398 AEST","-68"
"261","Jun 24, 2020 13:48:44.976893760 AEST","-68"
"262","Jun 24, 2020 13:48:45.182688924 AEST","-70"
"263","Jun 24, 2020 13:48:45.284061917 AEST","-70"
"264","Jun 24, 2020 13:48:45.386367367 AEST","-70"
"265","Jun 24, 2020 13:48:45.489416212 AEST","-72"
"266","Jun 24, 2020 13:48:45.591305237 AEST","-68"
"267","Jun 24, 2020 13:48:45.693575897 AEST","-70"
"268","Jun 24, 2020 13:48:45.797076731 AEST","-68"
"269","Jun 24, 2020 13:48:45.898316830 AEST","-68"
"270","Jun 24, 2020 13:48:46.103297630 AEST","-68"
"271","Jun 24, 2020 13:48:46.205552600 AEST","-70"
"272","Jun 24, 2020 13:48:46.307956106 AEST","-72"
"273","Jun 24, 2020 13:48:46.410276879 AEST","-68"
"274","Jun 24, 2020 13:48:46.512931893 AEST","-70"
"275","Jun 24, 2020 13:48:46.556492485 AEST","-72"
"276","Jun 24, 2020 13:48:46.563662440 AEST","-70"
"277","Jun 24, 2020 13:48:46.573323221 AEST","-72"
"278","Jun 24, 2020 13:48:46.577384018 AEST","-70"
"279","Jun 24, 2020 13:48:46.616267235 AEST","-70"
"280","Jun 24, 2020 13:48:46.717526929 AEST","-66"
"281","Jun 24, 2020 13:48:46.819913352 AEST","-72"
"282","Jun 24, 2020 13:48:46.922383169 AEST","-70"
"283","Jun 24, 2020 13:48:47.024709045 AEST","-72"
"284","Jun 24, 2020 13:48:47.128287477 AEST","-68"
"285","Jun 24, 2020 13:48:47.229540920 AEST","-70"
"286","Jun 24, 2020 13:48:47.333060603 AEST","-72"
"287","Jun 24, 2020 13:48:47.434273848 AEST","-68"
"288","Jun 24, 2020 13:48:47.536751608 AEST","-66"
"289","Jun 24, 2020 13:48:47.639167987 AEST","-70"
"290","Jun 24, 2020 13:48:47.741545925 AEST","-72"
"291","Jun 24, 2020 13:48:47.845103671 AEST","-72"
"292","Jun 24, 2020 13:48:47.946322365 AEST","-72"
"293","Jun 24, 2020 13:48:48.048982051 AEST","-70"
"294","Jun 24, 2020 13:48:48.151403133 AEST","-72"
"295","Jun 24, 2020 13:48:48.253481913 AEST","-72"
"296","Jun 24, 2020 13:48:48.355949984 AEST","-72"
"297","Jun 24, 2020 13:48:48.458270997 AEST","-70"
