frame.number,frame.time,wlan_radio.signal_dbm
"103","Jun 24, 2020 13:57:44.313726648 AEST","-64"
"104","Jun 24, 2020 13:57:44.518315832 AEST","-64"
"105","Jun 24, 2020 13:57:44.826341666 AEST","-64"
"106","Jun 24, 2020 13:57:44.928400276 AEST","-64"
"107","Jun 24, 2020 13:57:45.031486543 AEST","-64"
"108","Jun 24, 2020 13:57:45.133013116 AEST","-64"
"109","Jun 24, 2020 13:57:45.235173511 AEST","-64"
"110","Jun 24, 2020 13:57:45.375520659 AEST","-64"
"111","Jun 24, 2020 13:57:45.378688170 AEST","-66"
"112","Jun 24, 2020 13:57:45.384602763 AEST","-72"
"113","Jun 24, 2020 13:57:45.440396612 AEST","-64"
"114","Jun 24, 2020 13:57:45.542345625 AEST","-64"
"115","Jun 24, 2020 13:57:45.644686266 AEST","-64"
"116","Jun 24, 2020 13:57:45.746887691 AEST","-64"
"117","Jun 24, 2020 13:57:45.850113154 AEST","-64"
"118","Jun 24, 2020 13:57:46.055302844 AEST","-64"
"119","Jun 24, 2020 13:57:46.259196547 AEST","-64"
"120","Jun 24, 2020 13:57:46.361561740 AEST","-66"
"121","Jun 24, 2020 13:57:46.463969340 AEST","-64"
"122","Jun 24, 2020 13:57:46.566378458 AEST","-64"
"123","Jun 24, 2020 13:57:46.771230877 AEST","-64"
"124","Jun 24, 2020 13:57:46.873418927 AEST","-64"
"125","Jun 24, 2020 13:57:46.975861225 AEST","-64"
"126","Jun 24, 2020 13:57:47.016715258 AEST","-64"
"127","Jun 24, 2020 13:57:47.024373001 AEST","-72"
"128","Jun 24, 2020 13:57:47.040186286 AEST","-72"
"129","Jun 24, 2020 13:57:47.042361589 AEST","-64"
"130","Jun 24, 2020 13:57:47.053393685 AEST","-64"
"131","Jun 24, 2020 13:57:47.058660618 AEST","-64"
"132","Jun 24, 2020 13:57:47.061455832 AEST","-64"
"133","Jun 24, 2020 13:57:47.064471133 AEST","-64"
"134","Jun 24, 2020 13:57:47.070800453 AEST","-72"
"135","Jun 24, 2020 13:57:47.073737468 AEST","-72"
"136","Jun 24, 2020 13:57:47.078082119 AEST","-64"
"137","Jun 24, 2020 13:57:47.281950155 AEST","-64"
"138","Jun 24, 2020 13:57:47.385227862 AEST","-64"
"139","Jun 24, 2020 13:57:47.487736785 AEST","-64"
"140","Jun 24, 2020 13:57:47.795156356 AEST","-64"
"141","Jun 24, 2020 13:57:47.897462455 AEST","-64"
"142","Jun 24, 2020 13:57:48.001147538 AEST","-64"
"143","Jun 24, 2020 13:57:48.204807002 AEST","-64"
"144","Jun 24, 2020 13:57:48.409744573 AEST","-64"
"145","Jun 24, 2020 13:57:48.511958464 AEST","-64"
"146","Jun 24, 2020 13:57:48.614069736 AEST","-64"
"147","Jun 24, 2020 13:57:48.817594790 AEST","-64"
"148","Jun 24, 2020 13:57:48.921455004 AEST","-64"
"149","Jun 24, 2020 13:57:49.126069779 AEST","-64"
"150","Jun 24, 2020 13:57:49.228644418 AEST","-64"
"151","Jun 24, 2020 13:57:49.330949507 AEST","-64"
"152","Jun 24, 2020 13:57:49.536815976 AEST","-64"
"153","Jun 24, 2020 13:57:49.638597881 AEST","-64"
"154","Jun 24, 2020 13:57:49.741049700 AEST","-64"
"155","Jun 24, 2020 13:57:49.945406530 AEST","-64"
"156","Jun 24, 2020 13:57:50.049262898 AEST","-64"
"157","Jun 24, 2020 13:57:50.253387296 AEST","-64"
"158","Jun 24, 2020 13:57:50.358332895 AEST","-66"
"159","Jun 24, 2020 13:57:50.457344530 AEST","-64"
"160","Jun 24, 2020 13:57:50.559776681 AEST","-64"
"161","Jun 24, 2020 13:57:50.662287501 AEST","-64"
"162","Jun 24, 2020 13:57:51.174156427 AEST","-64"
"163","Jun 24, 2020 13:57:51.276841071 AEST","-64"
"164","Jun 24, 2020 13:57:51.378936109 AEST","-64"
"165","Jun 24, 2020 13:57:51.481442386 AEST","-64"
"166","Jun 24, 2020 13:57:51.687008715 AEST","-64"
"167","Jun 24, 2020 13:57:51.789251507 AEST","-64"
"168","Jun 24, 2020 13:57:51.890873836 AEST","-64"
"169","Jun 24, 2020 13:57:51.993458945 AEST","-64"
"170","Jun 24, 2020 13:57:52.096910960 AEST","-64"
"171","Jun 24, 2020 13:57:52.199313207 AEST","-64"
"172","Jun 24, 2020 13:57:52.301423224 AEST","-64"
"173","Jun 24, 2020 13:57:52.403035243 AEST","-64"
"174","Jun 24, 2020 13:57:52.505326779 AEST","-64"
"175","Jun 24, 2020 13:57:52.608607201 AEST","-64"
"176","Jun 24, 2020 13:57:52.710173912 AEST","-66"
"177","Jun 24, 2020 13:57:52.813383152 AEST","-64"
"178","Jun 24, 2020 13:57:52.915112812 AEST","-64"
"179","Jun 24, 2020 13:57:53.119720504 AEST","-64"
"180","Jun 24, 2020 13:57:53.222371361 AEST","-64"
"181","Jun 24, 2020 13:57:53.324295622 AEST","-64"
"182","Jun 24, 2020 13:57:53.427106256 AEST","-64"
"183","Jun 24, 2020 13:57:53.529364151 AEST","-64"
"184","Jun 24, 2020 13:57:53.631501783 AEST","-64"
"185","Jun 24, 2020 13:57:53.734788058 AEST","-64"
"186","Jun 24, 2020 13:57:53.837383015 AEST","-64"
"187","Jun 24, 2020 13:57:53.939907604 AEST","-64"
"188","Jun 24, 2020 13:57:54.041305322 AEST","-64"
"189","Jun 24, 2020 13:57:54.143963624 AEST","-64"
"190","Jun 24, 2020 13:57:54.244869764 AEST","-64"
"191","Jun 24, 2020 13:57:54.349381994 AEST","-64"
"192","Jun 24, 2020 13:57:54.451189926 AEST","-64"
"193","Jun 24, 2020 13:57:54.553446684 AEST","-64"
"194","Jun 24, 2020 13:57:54.860596320 AEST","-64"
"195","Jun 24, 2020 13:57:54.963332037 AEST","-64"
"196","Jun 24, 2020 13:57:55.270180953 AEST","-64"
"197","Jun 24, 2020 13:57:55.371197866 AEST","-64"
"198","Jun 24, 2020 13:57:55.475167687 AEST","-64"
"199","Jun 24, 2020 13:57:55.577345727 AEST","-64"
"200","Jun 24, 2020 13:57:55.679795938 AEST","-64"
"201","Jun 24, 2020 13:57:55.783377698 AEST","-64"
"202","Jun 24, 2020 13:57:55.885309891 AEST","-64"
"203","Jun 24, 2020 13:57:56.089377628 AEST","-64"
"204","Jun 24, 2020 13:57:56.191987080 AEST","-64"
"205","Jun 24, 2020 13:57:56.294306593 AEST","-64"
"206","Jun 24, 2020 13:57:56.397439680 AEST","-68"
"207","Jun 24, 2020 13:57:56.498999799 AEST","-64"
"208","Jun 24, 2020 13:57:56.704918464 AEST","-64"
"209","Jun 24, 2020 13:57:56.806346632 AEST","-64"
"210","Jun 24, 2020 13:57:56.909437128 AEST","-64"
"211","Jun 24, 2020 13:57:57.011907760 AEST","-64"
"212","Jun 24, 2020 13:57:57.318203133 AEST","-64"
"213","Jun 24, 2020 13:57:57.421454913 AEST","-64"
"214","Jun 24, 2020 13:57:57.523402810 AEST","-68"
"215","Jun 24, 2020 13:57:57.625505338 AEST","-64"
"216","Jun 24, 2020 13:57:57.728247292 AEST","-64"
"217","Jun 24, 2020 13:57:57.831403283 AEST","-64"
"218","Jun 24, 2020 13:57:58.035781352 AEST","-64"
"219","Jun 24, 2020 13:57:58.240017426 AEST","-64"
"220","Jun 24, 2020 13:57:58.445400016 AEST","-64"
"221","Jun 24, 2020 13:57:58.547592231 AEST","-64"
"222","Jun 24, 2020 13:57:58.649459298 AEST","-64"
"223","Jun 24, 2020 13:57:58.752976904 AEST","-64"
"224","Jun 24, 2020 13:57:58.956750119 AEST","-64"
"225","Jun 24, 2020 13:57:59.161456060 AEST","-64"
"226","Jun 24, 2020 13:57:59.366218062 AEST","-68"
"227","Jun 24, 2020 13:57:59.469421223 AEST","-66"
"228","Jun 24, 2020 13:57:59.571328676 AEST","-64"
"229","Jun 24, 2020 13:57:59.673395636 AEST","-64"
"230","Jun 24, 2020 13:57:59.777021267 AEST","-62"
"231","Jun 24, 2020 13:57:59.981392367 AEST","-64"
"232","Jun 24, 2020 13:58:00.083013047 AEST","-64"
"233","Jun 24, 2020 13:58:00.185441188 AEST","-64"
"234","Jun 24, 2020 13:58:00.288035732 AEST","-64"
