frame.number,frame.time,wlan_radio.signal_dbm
"103","Jun 24, 2020 13:30:27.623345832 AEST","-64"
"104","Jun 24, 2020 13:30:27.725950417 AEST","-64"
"105","Jun 24, 2020 13:30:27.829387550 AEST","-64"
"106","Jun 24, 2020 13:30:27.930582494 AEST","-64"
"107","Jun 24, 2020 13:30:28.033423908 AEST","-64"
"108","Jun 24, 2020 13:30:28.135469466 AEST","-64"
"109","Jun 24, 2020 13:30:28.237815053 AEST","-64"
"110","Jun 24, 2020 13:30:28.340650297 AEST","-64"
"111","Jun 24, 2020 13:30:28.545388325 AEST","-62"
"112","Jun 24, 2020 13:30:28.648546957 AEST","-64"
"113","Jun 24, 2020 13:30:28.749999299 AEST","-64"
"114","Jun 24, 2020 13:30:28.852997757 AEST","-64"
"115","Jun 24, 2020 13:30:28.954578805 AEST","-64"
"116","Jun 24, 2020 13:30:29.057211818 AEST","-64"
"117","Jun 24, 2020 13:30:29.159383721 AEST","-64"
"118","Jun 24, 2020 13:30:29.261825573 AEST","-64"
"119","Jun 24, 2020 13:30:29.365316727 AEST","-64"
"120","Jun 24, 2020 13:30:29.466549502 AEST","-64"
"121","Jun 24, 2020 13:30:29.568944355 AEST","-64"
"122","Jun 24, 2020 13:30:29.671391306 AEST","-64"
"123","Jun 24, 2020 13:30:29.773878909 AEST","-64"
"124","Jun 24, 2020 13:30:29.877372757 AEST","-64"
"125","Jun 24, 2020 13:30:29.978544297 AEST","-64"
"126","Jun 24, 2020 13:30:30.081418890 AEST","-64"
"127","Jun 24, 2020 13:30:30.183330118 AEST","-64"
"128","Jun 24, 2020 13:30:30.285730347 AEST","-64"
"129","Jun 24, 2020 13:30:30.388699057 AEST","-64"
"130","Jun 24, 2020 13:30:30.490498932 AEST","-64"
"131","Jun 24, 2020 13:30:30.594085175 AEST","-64"
"132","Jun 24, 2020 13:30:30.695315663 AEST","-64"
"133","Jun 24, 2020 13:30:30.797862913 AEST","-64"
"134","Jun 24, 2020 13:30:30.901164978 AEST","-64"
"135","Jun 24, 2020 13:30:31.106053867 AEST","-64"
"136","Jun 24, 2020 13:30:31.208684293 AEST","-64"
"137","Jun 24, 2020 13:30:31.414663904 AEST","-64"
"138","Jun 24, 2020 13:30:31.517185395 AEST","-64"
"139","Jun 24, 2020 13:30:31.618693554 AEST","-64"
"140","Jun 24, 2020 13:30:31.719318162 AEST","-64"
"141","Jun 24, 2020 13:30:31.821962973 AEST","-64"
"142","Jun 24, 2020 13:30:32.026510875 AEST","-64"
"143","Jun 24, 2020 13:30:32.129447983 AEST","-64"
